,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,class
1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,58.4,52.0,1002.8,7.6,13.9,28.0,66.9,53.1,2
1417,1417,1417,1417,1417,1417,1417,1417,1417,1417,44.2,32.1,1009.9,10.2,12.7,25.1,48.9,41.0,1
1418,1418,1418,1418,1418,1418,1418,1418,1418,1418,38.8,25.3,1017.3,11.3,13.6,22.0,45.0,30.9,1
1419,1419,1419,1419,1419,1419,1419,1419,1419,1419,34.2,21.1,1016.4,11.6,4.1,8.9,48.9,24.1,1
1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,39.4,28.0,1016.3,9.9,6.9,17.1,51.1,30.0,1
1421,1421,1421,1421,1421,1421,1421,1421,1421,1421,39.4,25.2,1022.4,9.7,10.9,18.1,45.0,32.0,1
1422,1422,1422,1422,1422,1422,1422,1422,1422,1422,38.6,25.6,1024.9,9.6,7.5,17.1,42.1,35.1,1
1423,1423,1423,1423,1423,1423,1423,1423,1423,1423,34.8,29.1,1022.2,5.9,2.5,10.1,37.0,32.0,2
1424,1424,1424,1424,1424,1424,1424,1424,1424,1424,33.4,30.9,1008.8,1.8,15.7,26.0,35.1,30.0,2
1425,1425,1425,1425,1425,1425,1425,1425,1425,1425,24.6,19.1,1008.8,4.7,22.3,33.0,30.0,21.0,1
1426,1426,1426,1426,1426,1426,1426,1426,1426,1426,16.7,6.9,1027.3,10.6,9.4,15.0,24.1,9.0,1
1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,10.9,3.0,1031.2,9.6,4.7,10.1,21.0,1.9,1
1428,1428,1428,1428,1428,1428,1428,1428,1428,1428,24.2,17.3,1024.7,8.0,7.9,11.1,30.9,18.0,1
1429,1429,1429,1429,1429,1429,1429,1429,1429,1429,15.7,8.1,1030.6,5.7,5.5,18.1,26.1,7.0,1
1430,1430,1430,1430,1430,1430,1430,1430,1430,1430,30.6,26.7,1020.0,4.2,13.7,20.0,33.1,27.0,1
1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,30.1,27.1,1017.1,1.9,6.6,14.0,33.1,25.0,1
1432,1432,1432,1432,1432,1432,1432,1432,1432,1432,33.2,29.7,1013.0,3.7,19.2,26.0,35.1,30.0,2
1433,1433,1433,1433,1433,1433,1433,1433,1433,1433,34.2,30.9,1015.7,2.6,6.6,13.0,37.0,32.0,1
1434,1434,1434,1434,1434,1434,1434,1434,1434,1434,32.5,24.6,1018.2,10.3,3.0,8.9,42.1,23.0,1
1435,1435,1435,1435,1435,1435,1435,1435,1435,1435,33.3,26.8,1008.9,9.7,7.4,15.0,42.1,27.0,1
1436,1436,1436,1436,1436,1436,1436,1436,1436,1436,34.7,26.0,1007.5,11.7,3.1,10.1,43.0,27.0,1
1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,39.5,31.0,1001.7,10.3,6.2,11.1,53.1,33.1,1
1438,1438,1438,1438,1438,1438,1438,1438,1438,1438,36.4,27.9,1009.9,10.3,7.8,12.0,44.1,28.0,1
1439,1439,1439,1439,1439,1439,1439,1439,1439,1439,32.1,24.3,1018.2,9.9,10.2,22.0,37.9,25.0,1
1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,36.0,25.8,1011.4,9.7,9.3,25.1,46.0,28.0,1
1441,1441,1441,1441,1441,1441,1441,1441,1441,1441,32.4,22.3,1022.5,9.9,12.8,25.1,39.0,28.0,1
1442,1442,1442,1442,1442,1442,1442,1442,1442,1442,22.4,15.8,1026.2,7.2,11.6,20.0,28.9,18.0,1
1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,20.4,10.2,1026.7,11.1,16.1,25.1,30.0,14.0,1
1444,1444,1444,1444,1444,1444,1444,1444,1444,1444,26.0,16.6,1020.9,11.7,4.6,14.0,43.0,18.0,1
1445,1445,1445,1445,1445,1445,1445,1445,1445,1445,34.0,26.7,1015.4,11.3,4.3,10.1,46.0,26.1,1
1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,32.6,24.3,1015.1,6.0,8.7,20.0,41.0,26.1,1
1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,27.8,15.0,1025.0,8.5,12.8,15.9,35.1,19.9,1
1448,1448,1448,1448,1448,1448,1448,1448,1448,1448,28.5,23.8,1019.5,5.0,13.8,22.0,30.9,26.1,2
1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,25.8,20.9,1018.4,5.2,10.1,15.0,30.0,21.9,1
1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,26.3,22.6,1020.3,3.4,5.5,10.1,28.0,24.1,1
1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,29.7,27.0,1010.5,1.1,9.8,15.0,32.0,28.0,2
1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,28.2,23.6,1014.0,5.3,9.3,12.0,30.9,24.1,1
1453,1453,1453,1453,1453,1453,1453,1453,1453,1453,18.4,13.1,1024.4,6.9,7.2,13.0,23.0,12.0,1
1454,1454,1454,1454,1454,1454,1454,1454,1454,1454,20.4,12.3,1026.2,8.7,5.1,8.9,25.0,16.0,1
1455,1455,1455,1455,1455,1455,1455,1455,1455,1455,13.0,5.0,1022.4,9.9,5.2,8.9,24.1,5.0,1
1456,1456,1456,1456,1456,1456,1456,1456,1456,1456,17.3,10.9,1026.4,5.7,6.3,12.0,23.0,12.0,1
1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,15.9,9.2,1020.5,7.3,6.4,12.0,28.0,8.1,1
1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,25.1,18.0,1010.6,10.1,5.5,12.0,35.1,19.0,1
1459,1459,1459,1459,1459,1459,1459,1459,1459,1459,17.3,10.7,1013.5,5.0,5.5,10.1,28.9,9.0,1
1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,18.1,13.4,1016.1,1.0,3.0,10.1,23.0,16.0,1
1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,24.7,21.3,1013.8,1.8,8.9,12.0,30.9,19.9,1
1462,1462,1462,1462,1462,1462,1462,1462,1462,1462,26.6,20.1,1015.7,5.5,11.9,18.1,30.0,19.0,1
1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,24.0,16.5,1018.6,9.3,8.0,14.0,28.9,19.0,1
1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,24.9,17.2,1014.2,10.6,6.7,22.0,39.9,17.1,1
1465,1465,1465,1465,1465,1465,1465,1465,1465,1465,21.9,12.3,1017.5,9.8,10.5,28.9,34.0,15.1,1
1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,18.2,11.0,1015.9,6.8,11.2,20.0,21.0,14.0,1
1467,1467,1467,1467,1467,1467,1467,1467,1467,1467,14.7,6.8,1016.7,9.9,6.0,10.1,24.1,9.0,1
1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,22.3,16.8,1013.9,4.6,5.0,10.1,28.9,19.0,2
1469,1469,1469,1469,1469,1469,1469,1469,1469,1469,24.4,19.0,1022.6,3.3,7.0,12.0,27.0,21.9,2
1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,25.8,22.0,1017.2,3.0,4.2,10.1,39.9,19.9,1
1471,1471,1471,1471,1471,1471,1471,1471,1471,1471,29.0,21.6,1024.3,9.9,11.1,20.0,37.9,19.9,1
1472,1472,1472,1472,1472,1472,1472,1472,1472,1472,35.5,27.2,1011.5,11.1,9.4,15.9,46.9,30.0,1
1473,1473,1473,1473,1473,1473,1473,1473,1473,1473,35.4,29.4,1009.6,7.0,5.8,14.0,43.0,30.0,1
1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,30.7,27.0,1009.7,3.1,7.8,17.1,37.9,27.0,2
1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,15.9,10.9,1013.4,1.0,19.4,30.1,33.1,3.0,2
1476,1476,1476,1476,1476,1476,1476,1476,1476,1476,-0.5,-9.5,1034.8,8.4,11.7,28.0,10.0,-8.0,1
1477,1477,1477,1477,1477,1477,1477,1477,1477,1477,17.2,9.5,1018.5,10.6,9.6,18.1,30.9,7.0,1
1478,1478,1478,1478,1478,1478,1478,1478,1478,1478,25.9,18.9,1009.7,11.0,8.8,15.9,30.9,21.9,1
1479,1479,1479,1479,1479,1479,1479,1479,1479,1479,26.0,19.6,1011.2,8.6,6.7,18.1,32.0,23.0,2
1480,1480,1480,1480,1480,1480,1480,1480,1480,1480,26.2,21.7,1016.6,3.1,8.6,18.1,32.0,23.0,2
1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,30.6,25.0,1011.3,4.0,11.6,20.0,44.1,21.9,1
1482,1482,1482,1482,1482,1482,1482,1482,1482,1482,32.8,27.3,1013.0,5.5,15.8,20.0,41.0,25.0,2
1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,25.4,20.5,1016.7,5.4,12.3,20.0,28.0,24.1,1
1484,1484,1484,1484,1484,1484,1484,1484,1484,1484,25.0,19.4,1017.9,12.1,10.1,18.1,33.1,19.9,1
1485,1485,1485,1485,1485,1485,1485,1485,1485,1485,24.1,18.8,1018.1,8.2,7.5,15.0,35.1,16.0,1
1486,1486,1486,1486,1486,1486,1486,1486,1486,1486,33.8,25.4,1012.3,7.4,9.3,17.1,43.0,26.1,1
1487,1487,1487,1487,1487,1487,1487,1487,1487,1487,32.4,26.1,1017.8,10.5,8.8,20.0,39.0,28.0,1
1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,28.0,20.9,1020.0,9.3,7.2,12.0,39.9,19.9,1
1489,1489,1489,1489,1489,1489,1489,1489,1489,1489,33.8,26.6,1015.4,10.8,8.1,22.0,42.1,28.9,1
1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,39.2,33.0,1010.8,8.6,3.1,10.1,52.0,33.1,2
1491,1491,1491,1491,1491,1491,1491,1491,1491,1491,32.9,28.6,1016.6,6.0,6.2,15.0,41.0,30.0,1
1492,1492,1492,1492,1492,1492,1492,1492,1492,1492,21.6,12.8,1022.5,8.5,13.0,20.0,32.0,14.0,1
1493,1493,1493,1493,1493,1493,1493,1493,1493,1493,27.8,20.1,1016.1,8.8,10.2,15.9,33.1,21.0,1
1494,1494,1494,1494,1494,1494,1494,1494,1494,1494,33.4,26.5,1017.0,6.4,3.5,7.0,44.1,28.0,1
1495,1495,1495,1495,1495,1495,1495,1495,1495,1495,37.3,30.7,1014.6,6.1,4.6,13.0,55.0,28.9,1
1496,1496,1496,1496,1496,1496,1496,1496,1496,1496,36.3,32.7,1006.6,7.2,8.0,20.0,42.1,32.0,2
1497,1497,1497,1497,1497,1497,1497,1497,1497,1497,36.0,28.4,1010.5,12.2,6.2,10.1,43.0,30.0,1
1498,1498,1498,1498,1498,1498,1498,1498,1498,1498,34.9,26.6,1017.0,14.2,5.3,10.1,42.1,28.0,1
1499,1499,1499,1499,1499,1499,1499,1499,1499,1499,34.5,26.0,1015.3,10.4,9.9,20.0,44.1,28.9,1
1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,42.7,33.5,1018.3,9.2,14.3,25.1,51.1,39.0,2
1501,1501,1501,1501,1501,1501,1501,1501,1501,1501,39.1,34.1,1019.8,4.6,12.3,18.1,45.0,30.9,2
1502,1502,1502,1502,1502,1502,1502,1502,1502,1502,27.9,21.0,1017.6,7.6,13.3,17.1,30.9,25.0,1
1503,1503,1503,1503,1503,1503,1503,1503,1503,1503,29.2,22.2,1019.2,9.5,16.6,22.0,34.0,23.0,1
1504,1504,1504,1504,1504,1504,1504,1504,1504,1504,33.1,22.3,1015.9,12.0,10.4,22.0,46.9,24.1,1
1505,1505,1505,1505,1505,1505,1505,1505,1505,1505,37.0,29.6,1009.3,9.7,9.5,15.0,43.0,32.0,2
1506,1506,1506,1506,1506,1506,1506,1506,1506,1506,31.3,22.4,1010.3,8.8,7.6,20.0,43.0,25.0,1
1507,1507,1507,1507,1507,1507,1507,1507,1507,1507,18.4,8.3,1015.9,8.8,17.6,25.1,37.0,8.1,1
1508,1508,1508,1508,1508,1508,1508,1508,1508,1508,18.9,8.2,1024.8,10.6,8.4,15.0,39.9,10.0,1
1509,1509,1509,1509,1509,1509,1509,1509,1509,1509,40.4,28.3,1012.9,10.8,6.8,17.1,51.1,33.1,1
1510,1510,1510,1510,1510,1510,1510,1510,1510,1510,42.3,35.0,1009.6,7.8,15.6,25.1,45.0,37.9,2
1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,34.7,31.0,1000.1,1.9,15.9,35.0,46.9,17.1,2
1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,13.5,-0.3,1025.4,10.5,18.2,33.0,19.9,8.1,1
1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,27.8,12.8,1025.8,13.0,9.8,18.1,46.0,15.1,1
1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,37.7,25.3,1025.3,13.2,5.1,15.0,55.0,27.0,1
1515,1515,1515,1515,1515,1515,1515,1515,1515,1515,40.4,27.1,1021.5,11.9,4.3,10.1,48.0,35.1,1
1516,1516,1516,1516,1516,1516,1516,1516,1516,1516,35.1,29.6,1015.6,3.6,8.0,20.0,43.0,30.9,1
1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,40.1,28.1,1008.9,12.6,10.6,15.0,55.0,33.1,1
1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,42.9,28.2,1012.3,13.1,12.9,22.0,48.0,35.1,1
1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,35.0,29.1,1018.8,9.8,3.2,15.0,41.0,33.1,2
1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,26.5,17.2,1015.7,8.4,19.0,25.1,30.9,24.1,2
1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,26.5,22.0,1010.1,4.4,10.7,20.0,30.9,24.1,1
1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,29.3,22.0,1011.2,6.7,8.2,20.0,30.0,27.0,2
1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,26.0,15.4,1013.0,12.3,9.0,15.0,36.0,16.0,1
1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,32.9,24.9,1016.4,10.6,6.7,15.0,45.0,25.0,1
1525,1525,1525,1525,1525,1525,1525,1525,1525,1525,31.0,21.8,1026.5,10.0,10.7,20.0,43.0,24.1,1
1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,26.3,18.9,1029.7,9.1,9.6,17.1,33.1,21.9,1
1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,36.2,26.4,1028.1,13.2,9.5,20.0,46.0,28.0,1
1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,41.9,30.9,1024.6,14.0,10.1,20.0,62.1,32.0,1
1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,47.0,41.0,1017.1,9.2,9.7,15.9,57.0,44.1,2
1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,47.4,42.7,1014.1,7.1,11.2,21.0,50.0,45.0,1
1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,50.7,42.2,1016.3,7.2,7.9,15.0,60.1,43.0,2
1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,48.3,36.8,1018.0,10.5,10.9,24.1,64.0,37.9,1
1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,50.3,42.8,1004.9,7.5,14.6,25.1,60.1,42.1,2
1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,35.6,27.4,1014.1,7.7,19.5,25.1,43.0,30.0,1
1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,42.6,30.0,1018.2,12.0,8.1,20.0,63.0,32.0,1
1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,49.0,37.4,1012.1,10.5,10.4,20.0,64.9,35.1,2
1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,50.9,34.5,1008.6,10.2,14.9,30.1,55.9,42.1,2
1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,42.8,23.0,1015.6,14.2,8.4,17.1,57.9,30.0,1
1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,53.5,38.3,1004.3,9.7,16.6,22.9,66.0,46.0,2
1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,62.9,49.4,989.0,9.2,20.5,25.1,72.0,48.9,1
1541,1541,1541,1541,1541,1541,1541,1541,1541,1541,42.2,35.8,1004.9,8.9,9.7,20.0,46.0,37.0,2
1542,1542,1542,1542,1542,1542,1542,1542,1542,1542,43.4,31.6,1008.6,9.7,9.8,20.0,52.0,36.0,2
1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,34.8,22.4,1017.3,12.8,17.9,25.1,46.9,25.0,1
1544,1544,1544,1544,1544,1544,1544,1544,1544,1544,35.1,27.2,1023.7,12.6,8.6,18.1,45.0,27.0,1
1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,38.6,31.5,1023.4,9.4,6.7,14.0,54.0,28.0,1
1546,1546,1546,1546,1546,1546,1546,1546,1546,1546,44.9,30.5,1023.1,9.2,8.1,17.1,57.0,30.9,1
1547,1547,1547,1547,1547,1547,1547,1547,1547,1547,45.3,26.2,1022.5,10.0,4.8,20.0,63.0,28.9,1
1548,1548,1548,1548,1548,1548,1548,1548,1548,1548,48.4,28.3,1013.7,10.0,13.8,25.1,60.1,43.0,2
1549,1549,1549,1549,1549,1549,1549,1549,1549,1549,47.4,43.2,1006.0,7.1,17.0,30.1,50.0,45.0,2
1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,40.9,39.4,1008.5,4.0,15.1,20.0,46.0,39.0,2
1551,1551,1551,1551,1551,1551,1551,1551,1551,1551,46.0,37.9,1012.6,8.7,9.9,15.0,59.0,39.0,1
1552,1552,1552,1552,1552,1552,1552,1552,1552,1552,45.5,40.3,1015.0,6.1,4.7,25.1,55.0,36.0,2
1553,1553,1553,1553,1553,1553,1553,1553,1553,1553,41.1,31.1,1016.2,11.1,13.5,25.1,53.1,33.1,2
1554,1554,1554,1554,1554,1554,1554,1554,1554,1554,42.8,26.6,1017.6,13.1,7.4,15.0,55.9,32.0,1
1555,1555,1555,1555,1555,1555,1555,1555,1555,1555,43.9,28.2,1017.0,13.5,5.4,12.0,55.0,33.1,1
1556,1556,1556,1556,1556,1556,1556,1556,1556,1556,47.3,30.3,1009.2,10.1,8.8,15.0,60.1,36.0,1
1557,1557,1557,1557,1557,1557,1557,1557,1557,1557,47.7,35.2,1005.8,8.5,11.6,22.0,57.0,43.0,2
1558,1558,1558,1558,1558,1558,1558,1558,1558,1558,51.8,42.3,1003.6,7.6,9.7,18.1,63.0,45.0,2
1559,1559,1559,1559,1559,1559,1559,1559,1559,1559,45.2,41.9,1007.2,4.6,11.1,20.0,55.9,39.9,2
1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,39.3,31.4,1014.6,9.7,16.7,25.1,45.0,33.1,2
1561,1561,1561,1561,1561,1561,1561,1561,1561,1561,39.8,29.9,1015.1,9.4,6.7,15.0,46.9,34.0,1
1562,1562,1562,1562,1562,1562,1562,1562,1562,1562,39.9,24.7,1016.0,12.0,10.3,15.0,48.0,30.0,1
1563,1563,1563,1563,1563,1563,1563,1563,1563,1563,45.2,27.7,1013.2,14.0,5.1,15.0,64.0,35.1,1
1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,48.6,37.0,1008.6,10.4,8.5,17.1,61.0,42.1,2
1565,1565,1565,1565,1565,1565,1565,1565,1565,1565,40.2,34.2,1005.6,8.6,23.5,40.0,48.0,34.0,2
1566,1566,1566,1566,1566,1566,1566,1566,1566,1566,38.0,25.5,1015.9,14.2,9.8,25.1,53.1,27.0,1
1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,33.8,16.9,1015.9,14.8,15.8,20.0,41.0,28.9,1
1568,1568,1568,1568,1568,1568,1568,1568,1568,1568,35.1,16.7,1021.4,14.9,12.4,22.0,45.0,23.0,1
1569,1569,1569,1569,1569,1569,1569,1569,1569,1569,35.1,21.1,1023.5,14.5,15.0,25.1,41.0,28.0,1
1570,1570,1570,1570,1570,1570,1570,1570,1570,1570,39.9,22.9,1025.1,14.4,9.0,20.0,60.1,24.1,1
1571,1571,1571,1571,1571,1571,1571,1571,1571,1571,56.5,31.3,1009.8,14.9,10.1,13.0,80.1,41.0,1
1572,1572,1572,1572,1572,1572,1572,1572,1572,1572,68.5,40.5,1002.9,14.9,8.1,15.0,84.0,50.0,1
1573,1573,1573,1573,1573,1573,1573,1573,1573,1573,68.1,39.4,1009.2,14.7,12.2,20.0,80.1,52.0,1
1574,1574,1574,1574,1574,1574,1574,1574,1574,1574,60.7,53.0,999.5,8.6,12.7,20.0,73.9,54.0,2
1575,1575,1575,1575,1575,1575,1575,1575,1575,1575,43.7,38.8,999.1,8.5,19.2,30.1,52.0,39.0,2
1576,1576,1576,1576,1576,1576,1576,1576,1576,1576,43.9,34.1,1014.3,12.9,19.5,30.1,55.0,37.9,2
1577,1577,1577,1577,1577,1577,1577,1577,1577,1577,48.1,36.2,1013.3,10.3,9.5,25.1,64.9,35.1,1
1578,1578,1578,1578,1578,1578,1578,1578,1578,1578,59.3,45.0,999.3,11.8,19.3,25.1,75.0,46.9,1
1579,1579,1579,1579,1579,1579,1579,1579,1579,1579,56.4,52.6,993.4,5.5,16.6,25.1,68.0,51.1,2
1580,1580,1580,1580,1580,1580,1580,1580,1580,1580,56.9,54.5,988.7,5.3,9.8,15.0,61.0,52.0,2
1581,1581,1581,1581,1581,1581,1581,1581,1581,1581,47.2,40.8,995.4,11.4,9.2,15.0,52.0,39.9,1
1582,1582,1582,1582,1582,1582,1582,1582,1582,1582,42.5,38.6,1004.7,9.9,12.0,15.0,45.0,41.0,2
1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,45.8,43.7,1014.8,7.1,8.7,15.0,51.1,43.0,2
1584,1584,1584,1584,1584,1584,1584,1584,1584,1584,52.1,42.5,1022.5,9.2,8.3,15.0,64.9,43.0,1
1585,1585,1585,1585,1585,1585,1585,1585,1585,1585,56.6,46.2,1018.5,9.7,4.3,20.0,64.9,50.0,2
1586,1586,1586,1586,1586,1586,1586,1586,1586,1586,55.2,45.4,1013.4,9.2,9.5,20.0,69.1,48.0,2
1587,1587,1587,1587,1587,1587,1587,1587,1587,1587,57.2,43.1,1013.5,9.5,4.4,15.0,71.1,42.1,1
1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,62.6,44.6,1013.1,11.3,5.7,20.0,75.0,48.0,1
1589,1589,1589,1589,1589,1589,1589,1589,1589,1589,68.7,48.8,1006.3,9.3,17.9,30.1,81.0,59.0,1
1590,1590,1590,1590,1590,1590,1590,1590,1590,1590,70.6,54.9,996.7,7.9,25.1,45.1,80.1,57.0,2
1591,1591,1591,1591,1591,1591,1591,1591,1591,1591,58.8,41.7,1007.8,12.3,10.7,20.0,73.0,50.0,1
1592,1592,1592,1592,1592,1592,1592,1592,1592,1592,48.5,32.6,1016.5,12.9,16.4,22.9,69.1,37.0,2
1593,1593,1593,1593,1593,1593,1593,1593,1593,1593,42.8,26.1,1025.0,10.7,14.7,20.0,53.1,37.0,1
1594,1594,1594,1594,1594,1594,1594,1594,1594,1594,50.8,30.5,1018.5,12.6,6.7,12.0,64.0,39.0,1
1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,59.8,42.3,1012.0,12.6,10.3,15.0,75.0,46.9,1
1596,1596,1596,1596,1596,1596,1596,1596,1596,1596,61.6,50.0,1009.4,11.4,8.1,15.0,72.0,55.0,2
1597,1597,1597,1597,1597,1597,1597,1597,1597,1597,59.0,52.5,1009.1,5.7,6.7,15.0,66.9,55.9,2
1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,60.6,46.8,1011.5,10.9,4.8,18.1,72.0,52.0,2
1599,1599,1599,1599,1599,1599,1599,1599,1599,1599,62.8,46.6,1009.9,14.9,9.3,20.0,75.9,48.9,1
1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,68.5,54.5,999.4,11.8,14.1,20.0,78.1,60.1,1
1601,1601,1601,1601,1601,1601,1601,1601,1601,1601,60.0,48.2,1003.8,9.9,11.3,18.1,77.0,48.9,1
1602,1602,1602,1602,1602,1602,1602,1602,1602,1602,63.6,47.0,1004.8,11.4,14.3,25.1,77.0,53.1,2
1603,1603,1603,1603,1603,1603,1603,1603,1603,1603,63.6,51.1,1014.0,12.1,9.9,18.1,73.9,54.0,1
1604,1604,1604,1604,1604,1604,1604,1604,1604,1604,68.5,58.6,1005.6,7.2,18.8,25.1,90.0,57.9,2
1605,1605,1605,1605,1605,1605,1605,1605,1605,1605,83.4,69.1,1000.9,9.7,15.1,25.1,93.0,75.9,1
1606,1606,1606,1606,1606,1606,1606,1606,1606,1606,73.4,58.4,1014.6,11.2,9.5,20.0,84.9,63.0,2
1607,1607,1607,1607,1607,1607,1607,1607,1607,1607,65.3,57.4,1020.7,9.0,13.2,25.1,71.1,60.1,2
1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,67.7,57.7,1018.0,9.0,15.6,20.0,81.0,61.0,1
1609,1609,1609,1609,1609,1609,1609,1609,1609,1609,79.0,66.5,1008.5,12.6,18.2,25.1,89.1,72.0,1
1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,81.7,56.8,1002.2,12.3,15.1,22.9,91.0,72.0,1
1611,1611,1611,1611,1611,1611,1611,1611,1611,1611,74.0,49.6,1010.2,14.7,7.4,15.0,87.1,60.1,1
1612,1612,1612,1612,1612,1612,1612,1612,1612,1612,73.3,52.3,1017.7,14.4,10.5,15.0,84.0,62.1,1
1613,1613,1613,1613,1613,1613,1613,1613,1613,1613,72.9,54.3,1016.2,11.4,12.6,20.0,84.9,63.0,2
1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,78.8,60.0,1006.2,12.7,16.0,20.0,93.9,68.0,1
1615,1615,1615,1615,1615,1615,1615,1615,1615,1615,78.2,62.9,1003.5,9.9,8.9,25.1,90.0,70.0,2
1616,1616,1616,1616,1616,1616,1616,1616,1616,1616,65.3,54.7,1008.8,8.9,10.4,15.0,82.0,55.9,2
1617,1617,1617,1617,1617,1617,1617,1617,1617,1617,59.2,47.7,1014.7,10.2,8.3,15.0,70.0,51.1,1
1618,1618,1618,1618,1618,1618,1618,1618,1618,1618,71.1,58.9,1008.8,10.4,13.1,25.1,84.9,63.0,2
1619,1619,1619,1619,1619,1619,1619,1619,1619,1619,71.9,59.6,1002.6,10.8,9.4,20.0,87.1,61.0,2
1620,1620,1620,1620,1620,1620,1620,1620,1620,1620,76.4,66.5,1010.5,10.4,11.5,20.0,90.0,64.0,2
1621,1621,1621,1621,1621,1621,1621,1621,1621,1621,80.9,70.5,1014.2,13.2,14.4,22.0,90.0,72.0,1
1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,83.9,72.0,1015.6,10.5,8.8,15.0,96.1,75.9,1
1623,1623,1623,1623,1623,1623,1623,1623,1623,1623,83.4,75.1,1016.6,6.5,9.4,17.1,93.9,77.0,1
1624,1624,1624,1624,1624,1624,1624,1624,1624,1624,84.3,70.7,1009.8,10.5,7.0,17.1,97.0,75.9,2
1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,81.9,67.3,1007.7,12.7,12.2,20.0,93.0,72.0,1
1626,1626,1626,1626,1626,1626,1626,1626,1626,1626,79.5,68.3,1005.4,10.3,13.7,20.0,91.0,72.0,1
1627,1627,1627,1627,1627,1627,1627,1627,1627,1627,74.4,58.8,1009.8,12.4,13.4,20.0,89.1,61.0,2
1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,77.3,62.4,1012.3,13.3,7.7,20.0,91.9,64.0,1
