,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,NO2(GT)
946,946,946,946,946,946,946,946,0.6,884.75,43.5,2.069743918068734,589.25,32.5,1238.25,1442.5,635.0,13.0,78.174999237061,1.1663586236133971,42.5
947,947,947,947,947,947,947,947,0.55,888.0,40.0,2.1696551760690563,596.5,31.0,1242.25,1427.75,670.5,14.25,70.10000038147,1.1327854581992625,38.0
948,948,948,948,948,948,948,948,1.35,1100.6666666667,101.0,6.882115916201536,851.66666666667,82.0,912.66666666667,1654.6666666667,991.66666666667,14.033333142598,70.933331807454,1.1305582848524454,78.5
949,949,949,949,949,949,949,949,3.35,1398.5,304.5,16.511899715390346,1195.25,197.0,680.25,1975.5,1308.0,15.350000143051,64.199999809265,1.1122992272838086,119.0
950,950,950,950,950,950,950,950,3.45,1324.5,304.5,18.711737053885297,1260.0,302.5,651.75,1968.75,1303.0,16.549999713898,57.949999809265,1.0826434115316053,124.0
951,951,951,951,951,951,951,951,1.75,1058.25,154.0,8.53088910572999,920.75,124.0,875.75,1593.5,893.25,18.824999809265,47.97500038147,1.0322563806258476,96.0
952,952,952,952,952,952,952,952,1.4,989.75,166.0,6.759254914852198,846.25,84.0,946.75,1502.75,714.75,19.500000476837,43.275000572205,0.9705682692989186,93.0
953,953,953,953,953,953,953,953,1.35,1018.0,182.0,7.522326710746406,879.25,75.0,949.5,1573.5,684.5,18.5,45.549999237061,0.9606311100858556,76.0
954,954,954,954,954,954,954,954,2.2,1105.25,259.0,10.880285962841752,1010.0,126.5,810.5,1708.5,946.5,18.025000095367,46.72500038147,0.9568875817412972,109.0
955,955,955,955,955,955,955,955,3.05,1194.0,407.5,13.385657033345838,1096.5,229.0,742.75,1846.5,1049.25,16.475000143051,58.150000572205,1.0812922732862165,124.5
956,956,956,956,956,956,956,956,1.65,1088.0,211.5,7.8504920260883315,893.0,121.5,891.5,1565.0,741.0,12.125,75.60000038147,1.066201695322342,94.5
957,957,957,957,957,957,957,957,1.85,1084.0,181.0,8.845219157196645,933.25,126.5,871.75,1602.25,801.0,11.100000143051,75.575000762939,0.997393909488627,100.0
958,958,958,958,958,958,958,958,2.25,1206.5,349.0,11.482303983542511,1031.5,134.5,797.25,1700.75,969.25,10.475000143051,79.049999237061,1.0016348583038723,101.0
959,959,959,959,959,959,959,959,2.6,1186.25,244.5,11.767009701937964,1041.5,142.0,807.5,1684.25,1037.75,9.9500002861023,80.47500038147,0.9852720324336088,107.5
960,960,960,960,960,960,960,960,2.0,1052.5,185.0,8.28292428644746,910.75,143.0,916.25,1528.0,888.5,11.25,70.450000762939,0.9388612576108156,109.0
961,961,961,961,961,961,961,961,2.05,1031.5,142.0,7.886652812465704,894.5,138.5,920.75,1507.75,879.25,10.700000047684,71.524997711182,0.9196859279856022,99.0
962,962,962,962,962,962,962,962,1.35,988.5,104.5,6.747961491337765,845.75,100.0,960.0,1475.5,846.25,9.875,73.950000762939,0.900945419316484,93.5
963,963,963,963,963,963,963,963,1.15,930.0,91.0,4.639503189352514,745.0,77.0,1084.75,1390.75,712.25,10.775000095367,68.150001525879,0.880582447313318,69.0
964,964,964,964,964,964,964,964,1.85,951.25,97.0,5.046151091189926,765.75,90.5,1055.5,1431.0,746.75,10.150000095367,73.97500038147,0.9176299333434056,84.5
965,965,965,965,965,965,965,965,0.85,985.25,103.5,5.333809739533331,780.0,82.5,1017.0,1443.75,790.75,10.100000143051,77.47500038147,0.9579064096487928,75.5
966,966,966,966,966,966,966,966,0.65,936.75,81.5,3.861463962633157,703.0,51.0,1135.75,1376.75,636.75,9.9249999523163,77.699998855591,0.949739883427715,50.5
967,967,967,967,967,967,967,967,0.8,886.75,53.5,2.936204335506168,648.0,54.5,1222.25,1356.75,552.5,9.4999997615814,80.200000762939,0.9533302114178588,63.5
968,968,968,968,968,968,968,968,0.45,806.0,42.0,1.4952565950446082,544.25,38.0,1429.25,1289.5,448.75,9.5250000953674,79.700000762939,0.948944811846442,44.5
969,969,969,969,969,969,969,969,0.25,770.5,41.0,0.8405936232001463,482.5,29.5,1587.25,1276.75,484.5,9.6750001907349,78.89999961853,0.9487216345844814,37.0
970,970,970,970,970,970,970,970,0.45,801.5,39.5,1.2029098055921177,518.5,28.0,1523.25,1314.75,540.25,9.75,80.025001525879,0.966997544846898,28.5
971,971,971,971,971,971,971,971,0.4,877.5,40.0,2.877077516989232,644.25,40.5,1260.25,1410.0,685.0,10.025000095367,79.649997711182,0.9799742394637808,49.0
972,972,972,972,972,972,972,972,1.7,1069.5,217.0,7.617176567782048,883.25,112.0,942.0,1624.5,925.25,10.275000095367,79.375,0.9926974398523166,87.0
973,973,973,973,973,973,973,973,3.65,1430.0,409.0,20.71719326968445,1316.25,175.5,638.25,2069.25,1382.0,10.975000143051,77.424999237061,1.0135374241877264,108.5
974,974,974,974,974,974,974,974,5.7,1564.5,735.5,29.920569946061534,1549.0,467.5,539.75,2395.5,1645.25,12.349999904633,69.22500038147,0.9905607959770883,141.0
975,975,975,975,975,975,975,975,3.5500000000000003,1364.5,683.5,20.092943564494178,1299.0,224.5,637.25,1999.25,1514.0,14.524999856949,60.425001144409,0.993647290085336,105.5
976,976,976,976,976,976,976,976,3.1,1348.25,520.5,17.136841596899675,1214.0,301.5,678.0,1874.25,1508.75,16.049999713898,56.25,1.0184592332178124,134.5
977,977,977,977,977,977,977,977,3.05,1311.25,676.5,19.379394296493,1279.0,233.5,647.5,1990.5,1519.5,18.14999961853,51.125000953674,1.0551300098920822,109.5
978,978,978,978,978,978,978,978,3.2,1302.25,645.0,18.69430200789783,1259.5,310.0,658.0,1969.75,1471.25,22.97500038147,37.525000572205,1.0388678356609715,158.5
979,979,979,979,979,979,979,979,2.9,1249.5,397.5,15.775075020535567,1172.75,156.5,719.75,1869.5,1282.0,21.800000190735,39.574999809265,1.0208915734982884,114.0
980,980,980,980,980,980,980,980,1.6,1082.75,193.0,10.265129061124828,987.5,129.5,859.0,1643.25,1004.0,21.949999809265,37.200000762939,0.9683491085459608,88.0
981,981,981,981,981,981,981,981,1.65,1004.5,166.0,7.880621095138315,894.25,97.5,956.0,1530.25,713.75,23.799999713898,31.399999141693,0.9132001038008314,85.5
982,982,982,982,982,982,982,982,2.15,1129.0,301.0,13.704734690088378,1107.0,134.0,843.5,1742.0,940.25,25.875,26.900000095367,0.8844687017539941,110.0
983,983,983,983,983,983,983,983,3.6,1327.25,492.5,19.74371427704641,1289.25,201.0,711.5,1937.5,1272.0,25.849999904633,29.875000476837,0.980845075673378,120.0
984,984,984,984,984,984,984,984,4.949999999999999,1427.5,627.0,25.32237576440522,1437.25,340.5,599.25,2156.0,1525.5,22.599999904633,39.450000762939,1.0678772217040424,208.5
985,985,985,985,985,985,985,985,4.4,1425.5,727.0,23.853125045880887,1399.75,210.0,612.0,2102.0,1488.0,19.925000190735,45.025000572205,1.0364390962100705,139.0
986,986,986,986,986,986,986,986,3.35,1310.25,645.0,20.58987577164445,1312.75,247.5,662.75,1958.25,1474.5,17.924999713898,47.449999809265,0.9657325881349652,178.0
987,987,987,987,987,987,987,987,2.3,1113.75,301.5,12.265095664334828,1058.75,170.5,791.5,1704.0,1181.75,16.775000095367,50.375000953674,0.9544576122301304,132.0
988,988,988,988,988,988,988,988,1.8,990.75,115.0,7.748421496443901,888.75,119.5,931.5,1549.75,932.5,15.974999904633,52.025000572205,0.9375350828405464,94.0
989,989,989,989,989,989,989,989,1.85,1089.25,157.0,9.016969786956228,940.0,137.0,865.75,1589.0,1000.75,14.199999809265,59.099999427795,0.9519985632726736,78.0
990,990,990,990,990,990,990,990,0.75,911.25,91.0,4.538932154052378,739.75,41.5,1070.75,1411.75,755.75,14.174999952316,56.650000572205,0.9110834272495384,59.0
991,991,991,991,991,991,991,991,0.8500000000000001,1004.5,105.5,5.780618799798874,801.5,61.0,975.5,1474.0,951.5,12.249999761581,67.700000762939,0.9625156478154698,60.5
992,992,992,992,992,992,992,992,0.7,862.75,60.0,3.18601046973396,663.5,43.5,1172.25,1381.0,807.5,13.200000047684,61.72500038147,0.932807734575666,58.0
993,993,993,993,993,993,993,993,0.7,856.5,54.5,3.015836303435833,653.0,45.0,1196.75,1375.25,779.0,10.899999856949,71.0,0.9249056766136105,51.5
994,994,994,994,994,994,994,994,0.3,803.5,50.0,2.012111170985982,585.0,45.5,1301.0,1318.5,716.5,11.299999952316,67.600001335144,0.9038091830204548,55.0
995,995,995,995,995,995,995,995,0.6499999999999999,870.75,67.0,3.7027089847837953,694.0,56.0,1159.5,1420.5,779.0,10.100000143051,71.824998855591,0.8880493893258941,46.5
996,996,996,996,996,996,996,996,1.5499999999999998,1034.5,126.0,8.73150190350893,928.75,142.5,886.5,1598.75,1008.5,10.225000143051,70.925001144409,0.8841229526158089,68.0
997,997,997,997,997,997,997,997,5.05,1512.75,819.0,27.032571584497656,1479.75,291.5,572.25,2248.75,1594.5,11.75,65.999998092651,0.9085281047840974,108.5
998,998,998,998,998,998,998,998,6.2,1726.25,831.5,40.260060843367405,1776.25,339.5,478.0,2684.0,1939.75,14.024999856949,58.199999809265,0.9271182508858624,124.5
999,999,999,999,999,999,999,999,3.85,1396.0,674.5,19.976243789903904,1295.75,256.0,619.25,1990.75,1628.25,17.000000238419,50.199999809265,0.9645958462842784,149.5
1000,1000,1000,1000,1000,1000,1000,1000,2.8,1333.0,491.5,17.061326349640385,1211.75,206.0,667.5,1854.25,1572.75,22.325000286102,36.949999809265,0.9838112747415236,143.5
1001,1001,1001,1001,1001,1001,1001,1001,2.55,1161.25,301.5,11.046899828729591,1016.0,172.0,849.25,1641.75,1186.75,24.449999809265,30.900000095367,0.9340480999075372,121.0
1002,1002,1002,1002,1002,1002,1002,1002,1.7999999999999998,1081.25,173.0,10.591313617363795,999.5,116.5,899.75,1561.0,900.25,25.875000476837,26.675000190735,0.8770707570649016,94.5
1003,1003,1003,1003,1003,1003,1003,1003,1.65,1075.25,316.0,10.543474253928526,997.75,104.5,914.0,1573.75,800.0,25.825000286102,26.050000190735,0.8540089827972935,80.5
1004,1004,1004,1004,1004,1004,1004,1004,2.0,1055.25,191.5,9.645572227732076,964.25,106.5,953.0,1512.5,769.5,26.349999904633,24.825000286102,0.8392963306067414,96.5
1005,1005,1005,1005,1005,1005,1005,1005,1.7999999999999998,1052.5,152.0,9.338736657793214,952.5,114.5,988.0,1483.0,758.0,27.0,22.224999904633,0.7804732344620845,87.0
1006,1006,1006,1006,1006,1006,1006,1006,2.15,1087.25,192.0,12.749738870577811,1075.25,118.5,943.5,1557.75,885.75,27.299999713898,20.450000286102,0.7307962891897702,97.0
1007,1007,1007,1007,1007,1007,1007,1007,3.3,1303.5,503.0,19.797271895903044,1290.75,176.0,765.0,1838.25,1218.75,25.849999904633,24.10000038147,0.7912423873003426,137.0
1008,1008,1008,1008,1008,1008,1008,1008,5.55,1625.0,803.0,32.46799903978168,1607.75,244.5,601.25,2271.25,1724.5,25.25,28.875,0.915119592516941,159.0
1009,1009,1009,1009,1009,1009,1009,1009,5.9,1648.5,705.5,33.60120259642152,1633.25,293.5,584.0,2328.0,1744.5,23.775000095367,33.699999809265,0.9786323909152764,131.0
1010,1010,1010,1010,1010,1010,1010,1010,4.65,1442.75,542.5,26.04087619918221,1455.25,236.0,634.5,2072.5,1600.0,21.400000572205,35.97500038147,0.905855821412959,145.5
1011,1011,1011,1011,1011,1011,1011,1011,3.35,1209.3333333333,389.5,16.437572550596414,1193.0,204.0,753.0,1737.3333333333,1310.0,19.799999872843,39.466667175293,0.9015712805409674,142.0
1012,1012,1012,1012,1012,1012,1012,1012,2.2,1104.75,235.5,10.59815534829328,999.75,115.0,846.75,1572.5,1208.25,19.22500038147,42.050000190735,0.9273102036748816,107.0
1013,1013,1013,1013,1013,1013,1013,1013,1.35,1020.25,114.0,7.136442302880105,862.75,84.0,932.5,1491.75,1074.0,18.825000286102,45.800001144409,0.9854579348985472,90.5
1014,1014,1014,1014,1014,1014,1014,1014,1.1,990.75,98.0,6.357778864799785,828.25,103.5,973.25,1469.0,992.5,17.124999523163,50.75,0.9827941199020312,83.0
1015,1015,1015,1015,1015,1015,1015,1015,0.75,937.25,55.5,4.553241893316168,740.5,58.5,1058.25,1420.0,922.5,16.225000143051,53.39999961853,0.9775332715790588,63.5
1016,1016,1016,1016,1016,1016,1016,1016,0.7,881.5,60.0,3.031871611389326,654.0,43.5,1141.25,1376.5,819.25,16.049999713898,53.52499961853,0.969120534568387,58.0
1017,1017,1017,1017,1017,1017,1017,1017,0.75,843.25,41.0,2.173136161743628,596.75,35.5,1241.5,1340.5,726.5,14.299999952316,59.224999427795,0.9600968649153028,50.5
1018,1018,1018,1018,1018,1018,1018,1018,0.3,819.25,49.0,1.743937262555121,564.5,41.0,1294.5,1315.5,694.0,13.275000095367,62.550000190735,0.9498256747753852,56.0
1019,1019,1019,1019,1019,1019,1019,1019,0.75,834.0,41.0,2.155755032662788,595.5,42.0,1276.25,1334.75,727.25,13.375000238419,59.52499961853,0.9096933712432024,51.0
1020,1020,1020,1020,1020,1020,1020,1020,0.8500000000000001,976.5,86.0,5.738409861607065,799.5,65.5,989.5,1473.5,926.25,12.174999952316,64.050001144409,0.9062284749577676,72.5
1021,1021,1021,1021,1021,1021,1021,1021,2.6,1234.25,316.5,13.750578614055966,1108.5,154.5,767.0,1728.75,1193.5,13.875,57.224999427795,0.9029163850660228,126.5
1022,1022,1022,1022,1022,1022,1022,1022,3.85,1403.25,507.5,21.599221367394,1340.25,208.0,622.5,2003.0,1501.5,15.174999952316,53.150000572205,0.9107343577191704,114.0
1023,1023,1023,1023,1023,1023,1023,1023,4.95,1537.5,608.0,26.14134515478638,1457.75,258.0,592.75,2185.5,1742.75,19.200000286102,41.575000762939,0.9154281327668128,151.0
1024,1024,1024,1024,1024,1024,1024,1024,3.5,1342.5,676.5,20.1019324719798,1299.25,227.5,694.0,1945.0,1542.0,23.699999809265,30.625,0.885370829229861,106.5
1025,1025,1025,1025,1025,1025,1025,1025,3.4,1242.75,389.0,15.428109897769035,1162.0,219.5,765.75,1730.75,1353.75,26.099999904633,26.77499961853,0.8920600156026312,139.0
1026,1026,1026,1026,1026,1026,1026,1026,2.55,1200.5,302.0,13.559993122694276,1102.25,172.0,814.0,1681.5,1175.0,28.125,24.375000476837,0.9137625251171676,116.5
1027,1027,1027,1027,1027,1027,1027,1027,2.25,1120.75,191.5,11.144589364521869,1019.5,140.0,892.5,1584.75,915.5,28.299999237061,23.925000190735,0.9060143839524988,112.0
1028,1028,1028,1028,1028,1028,1028,1028,1.75,1086.75,312.0,12.163323306748472,1055.25,101.0,908.25,1562.25,817.5,27.97500038147,21.025000095367,0.7813650576706058,84.5
1029,1029,1029,1029,1029,1029,1029,1029,3.0,1165.0,275.5,17.499596878001263,1224.75,159.0,823.5,1676.0,1027.75,30.800000190735,16.400000095367,0.7167243042567568,117.0
1030,1030,1030,1030,1030,1030,1030,1030,3.2,1224.0,394.0,19.06189173052796,1270.0,165.0,805.75,1738.5,1113.0,31.275000095367,16.174999713898,0.7262058397820245,116.0
1031,1031,1031,1031,1031,1031,1031,1031,4.65,1431.0,739.5,27.114223164369044,1481.75,242.0,678.5,2025.0,1431.0,29.425000190735,20.450000286102,0.8262378702654756,154.5
1032,1032,1032,1032,1032,1032,1032,1032,4.9,1433.0,747.5,28.27874225581378,1510.0,267.0,661.0,2037.5,1503.0,25.75,24.324999809265,0.793950661671151,163.5
1033,1033,1033,1033,1033,1033,1033,1033,6.35,1526.75,903.0,34.98969351595822,1664.0,639.0,587.0,2237.75,1774.75,23.77499961853,29.474999904633,0.8559403256054962,196.5
1034,1034,1034,1034,1034,1034,1034,1034,4.6,1387.25,753.0,22.36500102815148,1360.75,236.0,701.0,1931.75,1504.75,22.0,34.77499961853,0.9079571769118184,143.5
1035,1035,1035,1035,1035,1035,1035,1035,2.6,1158.25,287.5,13.499245409646248,1100.25,157.5,834.75,1658.5,1210.5,20.175000190735,37.425000190735,0.8747505990897103,121.5
1036,1036,1036,1036,1036,1036,1036,1036,1.4,1008.5,130.0,8.196874198144533,907.25,94.5,982.25,1466.25,872.25,19.250000476837,38.75,0.8558500425051511,85.5
1037,1037,1037,1037,1037,1037,1037,1037,1.6,1025.5,127.0,7.778383116128054,890.0,110.0,976.25,1466.75,855.25,17.874999523163,43.650000572205,0.8856431439740399,89.5
1038,1038,1038,1038,1038,1038,1038,1038,2.35,1118.5,235.5,10.036718472630536,979.0,165.5,873.0,1593.0,1170.25,17.224999904633,47.900000572205,0.9334000345880614,111.5
1039,1039,1039,1039,1039,1039,1039,1039,1.4,999.75,116.0,6.596289193627687,839.0,111.0,958.0,1467.0,1024.25,16.349999666214,49.650000572205,0.9160360166132036,95.0
1040,1040,1040,1040,1040,1040,1040,1040,0.75,865.5,49.0,3.376941467632198,675.0,60.0,1155.25,1336.5,841.25,16.674999952316,46.5,0.8755487553811679,63.0
1041,1041,1041,1041,1041,1041,1041,1041,0.6499999999999999,847.5,42.0,2.834044155090301,641.5,48.5,1202.25,1325.0,760.0,14.625,53.02499961853,0.8775082167897693,54.0
1042,1042,1042,1042,1042,1042,1042,1042,0.6499999999999999,843.75,56.0,2.335824002116313,608.25,53.0,1212.75,1313.5,803.0,14.125,53.85000038147,0.8633013011952273,59.5
1043,1043,1043,1043,1043,1043,1043,1043,0.6,852.25,46.0,2.908548009422834,646.25,59.0,1186.0,1321.25,792.75,14.200000047684,52.224999427795,0.8412542412427915,59.0
1044,1044,1044,1044,1044,1044,1044,1044,0.8,922.5,56.0,4.867985701735958,756.75,72.0,1040.75,1417.75,905.5,14.325000047684,55.449998855591,0.9003295857349358,67.0
1045,1045,1045,1045,1045,1045,1045,1045,4.0,1490.0,452.0,22.61963360399776,1367.5,244.0,626.5,2119.25,1540.5,13.974999904633,57.950000762939,0.9202007975682098,95.0
1046,1046,1046,1046,1046,1046,1046,1046,5.6,1662.0,880.0,31.08028331000676,1576.0,351.0,522.5,2416.5,1861.0,15.449999570847,53.275000572205,0.9288578285475296,123.0
1047,1047,1047,1047,1047,1047,1047,1047,5.0,1552.5,759.0,22.12096177356865,1354.25,358.0,620.75,2030.0,1895.25,19.125000476837,42.125,0.9232729005031266,142.0
1048,1048,1048,1048,1048,1048,1048,1048,3.2,1423.0,394.0,18.26931035714972,1247.25,245.0,705.5,1887.25,1683.75,23.724999427795,30.974999904633,0.8968243276782295,142.0
1049,1049,1049,1049,1049,1049,1049,1049,3.8,1457.75,639.0,21.95268063739488,1349.75,240.0,677.25,1946.5,1731.0,26.875,25.650000095367,0.8942068252110229,169.0
1050,1050,1050,1050,1050,1050,1050,1050,3.3,1348.5,541.0,20.074970891885062,1298.5,179.0,727.75,1838.0,1401.75,29.724999904633,20.625,0.8477569966778379,142.0
1051,1051,1051,1051,1051,1051,1051,1051,3.0,1326.25,468.0,18.895223172864338,1265.25,160.0,756.5,1834.5,1245.75,29.175000190735,21.525000095367,0.8572791041714124,136.0
1052,1052,1052,1052,1052,1052,1052,1052,3.2,1356.0,483.0,20.562636992329697,1312.0,174.0,729.0,1864.5,1341.5,29.575000286102,20.075000286102,0.8180917603585907,147.0
1053,1053,1053,1053,1053,1053,1053,1053,4.4,1460.0,682.0,25.332296208368103,1437.5,260.0,680.25,1953.25,1488.75,30.0,19.400000095367,0.8100460144089966,196.0
1054,1054,1054,1054,1054,1054,1054,1054,4.6,1497.25,698.0,25.77043437513818,1448.5,281.0,679.25,1984.75,1531.5,29.5,20.050000190735,0.8135681842377065,186.0
1055,1055,1055,1055,1055,1055,1055,1055,5.2,1645.0,832.0,30.648568226684738,1566.0,284.0,599.25,2227.5,1909.0,26.999999523163,26.775000095367,0.9402551377278228,177.0
1056,1056,1056,1056,1056,1056,1056,1056,4.8,1556.75,872.0,27.14486956999846,1482.5,250.0,614.5,2086.5,1757.25,24.875000476837,30.775000095367,0.9539753720704032,164.0
1057,1057,1057,1057,1057,1057,1057,1057,5.6,1746.75,899.0,32.47902836428814,1608.0,281.0,556.5,2334.5,1982.5,23.099999427795,36.72500038147,1.024356131806473,161.0
1058,1058,1058,1058,1058,1058,1058,1058,4.6,1481.75,692.0,20.799216861460543,1318.5,230.0,660.25,1975.0,1702.75,21.474999904633,40.849999427795,1.0332878296964312,146.0
1059,1059,1059,1059,1059,1059,1059,1059,1.8,1211.0,145.0,10.873367154415863,1009.75,98.0,816.0,1618.75,1245.75,20.450000286102,41.5,0.986400081513431,98.0
1060,1060,1060,1060,1060,1060,1060,1060,2.2,1293.5,208.0,12.98013285612212,1083.0,121.0,770.25,1687.25,1320.5,19.200000286102,44.85000038147,0.98753941913091,108.0
1061,1061,1061,1061,1061,1061,1061,1061,2.0,1299.75,204.0,11.80997176779058,1043.0,110.0,776.5,1658.75,1375.25,18.75,47.72500038147,1.0221427829620098,107.0
1062,1062,1062,1062,1062,1062,1062,1062,2.8,1401.75,240.0,13.415907252484365,1097.5,161.0,735.75,1729.0,1455.5,18.200000286102,49.675000190735,1.0283812633306353,113.0
1063,1063,1063,1063,1063,1063,1063,1063,2.6,1348.5,251.0,13.400778503920026,1097.0,148.0,707.0,1763.0,1442.0,16.125000238419,57.449998855591,1.045095058050404,100.0
1064,1064,1064,1064,1064,1064,1064,1064,1.8,1160.5,173.0,8.959563141533142,937.75,109.0,826.75,1597.25,1243.25,16.325000286102,55.250000953674,1.0177596562947409,87.0
1065,1065,1065,1065,1065,1065,1065,1065,1.1,1021.5,113.0,5.785904187585162,801.75,48.0,915.75,1480.5,1078.25,15.674999713898,53.624999046326,0.948307798519275,60.5
1066,1066,1066,1066,1066,1066,1066,1066,0.8,947.5,55.0,3.803808114179806,699.75,45.0,1045.0,1430.0,938.5,16.900000095367,49.825000762939,0.9514347298046208,60.0
1067,1067,1067,1067,1067,1067,1067,1067,0.7,932.75,65.0,3.7465224539215742,696.5,71.0,1045.25,1402.75,936.75,14.774999856949,57.72500038147,0.9644134560182184,65.0
1068,1068,1068,1068,1068,1068,1068,1068,0.9,1021.0,119.0,5.743678765887553,799.75,75.0,930.5,1482.5,1018.5,14.0,59.724999427795,0.9498977765254076,64.0
1069,1069,1069,1069,1069,1069,1069,1069,1.5,1133.5,151.0,10.023350836379478,978.5,106.0,794.0,1639.0,1139.5,14.600000143051,56.799999237061,0.938491403754598,73.0
