,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin,target
773,773,773,773,773,2,1,7,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.8,0.9,1.2144957801,11,1,-1,0,-1,0,1,1,2,1,98,3,0.4,0.7347906881,0.3974921382999999,2.8284271247,0.7,0.5,0.9,2,0,5,4,10,1,11,5,0,3,8,0,0,1,0,0,0,0
774,774,774,774,774,5,1,4,1,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0.9,1.6,1.555434023,11,0,0,0,1,10,1,1,2,1,28,3,0.3741657387,0.6912230148,0.3271085447,2.2360679775,0.7,0.6,0.1,2,1,8,2,10,2,6,5,3,4,12,0,1,0,1,0,0,0
775,775,775,775,775,1,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.5,0.2,0.514174095,7,1,-1,0,-1,11,1,1,2,1,99,2,0.3155946768,0.5189786537,0.3687817783,1.0,0.7,0.0,0.5,0,2,5,3,9,2,8,9,2,1,4,0,0,0,0,1,0,0
776,776,776,776,776,5,1,5,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.9,0.4,0.5979130372,11,1,-1,0,-1,1,1,1,2,1,85,3,0.4242640687,0.8090270659000001,0.4159326868999999,3.0,0.9,0.0,0.4,3,0,9,4,9,1,10,6,1,3,12,0,1,0,0,1,0,0
777,777,777,777,777,0,1,4,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.8,0.2,0.66473679,7,1,-1,0,-1,0,1,0,2,1,86,3,0.4,1.0682495143,-1.0,3.6055512755,0.1,0.3,0.2,2,0,8,4,9,1,10,5,0,4,12,0,0,1,1,0,0,0
778,778,778,778,778,1,2,0,1,-1,0,0,0,1,0,0,0,0,0,8,0,1,0,0.6,0.8,0.9209370228,3,1,0,0,0,11,-1,1,2,1,99,2,0.316227766,0.6254750260999999,0.3033150178,3.1622776602,0.3,0.2,0.6,1,5,9,3,9,0,11,6,1,6,5,0,1,0,0,0,0,0
779,779,779,779,779,1,3,7,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.5,0.2,0.634921255,7,1,-1,0,-1,0,1,1,2,1,87,3,0.316227766,0.7492282531000001,0.3615245497,3.6055512755,0.7,0.0,0.7,2,1,7,1,12,1,6,8,1,2,9,0,1,1,0,0,0,0
780,780,780,780,780,4,1,1,1,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.2,0.2,-1.0,5,1,0,0,1,0,1,1,2,1,104,3,0.4242640687,0.7102845431,0.3196873473,2.4494897428,0.3,0.9,0.2,1,1,8,4,10,1,7,1,0,2,7,0,0,0,0,0,0,0
781,781,781,781,781,1,1,2,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.1,0.1,-1.0,10,1,-1,0,-1,0,1,1,0,1,34,2,0.4,0.8739811069,0.3780211634,3.6055512755,0.6,0.5,0.3,2,0,9,2,9,4,8,4,1,3,4,0,0,0,0,0,0,0
782,782,782,782,782,2,1,4,0,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0.3,0.3,-1.0,7,1,-1,0,-1,4,1,1,2,1,48,3,0.316227766,0.6311319033,0.3943348831,3.0,0.5,0.7,0.5,2,1,9,3,9,2,6,3,0,0,5,0,0,1,0,1,0,0
783,783,783,783,783,0,1,10,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.9,0.3,0.7348469228,11,1,0,0,1,1,1,1,3,1,40,2,0.3605551275,0.5516504163,0.3185906464,1.4142135624,0.7,0.6,0.4,1,1,7,3,11,2,6,3,0,5,7,0,1,1,0,0,0,0
784,784,784,784,784,1,1,2,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.4,0.0,0.8660254037999999,7,0,-1,0,-1,11,1,1,2,1,3,2,0.4242640687,1.0912310131,0.4349712634,3.4641016151,0.5,0.7,0.6,3,1,8,1,7,2,9,3,1,3,10,0,0,0,0,0,0,0
785,785,785,785,785,7,1,9,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0.9,0.3,0.7301540933,7,1,1,0,0,1,1,0,2,1,51,2,0.3741657387,0.8900622134,0.3307567082,3.7416573868,0.5,0.7,0.0,4,1,7,3,7,3,9,3,0,1,7,0,1,1,0,0,0,0
786,786,786,786,786,3,1,3,1,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.5,0.3,1.0440306509,6,0,-1,0,-1,6,1,1,2,1,73,3,0.4472135954999999,0.6766165216,0.4211887938,2.2360679775,0.1,0.8,0.0,4,3,4,5,7,0,7,7,1,2,8,1,1,1,0,0,0,0
787,787,787,787,787,2,1,7,0,6,0,0,1,0,0,0,0,0,0,12,0,1,0,0.1,0.2,-1.0,5,0,0,9,0,15,1,1,2,1,41,2,0.5477225575,1.3908645269,0.4289522118,3.0,0.6,0.5,0.4,3,1,6,2,10,2,7,2,1,2,10,0,0,0,0,0,0,0
788,788,788,788,788,1,1,1,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.0,0.3,0.7842193570999999,11,1,-1,0,-1,0,1,1,2,1,46,3,0.4,0.8123784079,0.3663331817,3.6055512755,0.6,0.3,0.2,2,2,6,3,8,1,8,4,2,2,3,0,1,0,1,1,0,0
789,789,789,789,789,1,1,5,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0.9,0.4,0.5080600358,6,1,-1,0,1,11,1,1,0,1,103,1,0.3160696126,0.5232211106,0.3307567082,1.7320508076,0.9,0.5,0.4,2,3,9,2,9,1,12,6,3,2,3,0,1,0,0,0,0,0
790,790,790,790,790,0,2,1,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.8,0.2,0.6234981957,7,1,0,0,0,1,1,1,2,1,70,3,0.3741657387,0.7883972653,0.3301514804,3.3166247904,0.7,0.8,0.5,1,2,8,3,8,3,8,9,1,3,10,0,1,0,1,0,1,0
791,791,791,791,791,0,3,8,1,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0.6,0.0,0.4905354218,7,1,-1,0,-1,0,1,1,2,1,37,2,0.316227766,0.746520856,0.3754996671,3.4641016151,0.7,0.8,0.0,4,2,9,3,11,2,8,2,1,3,7,0,1,0,1,0,0,0
792,792,792,792,792,0,1,5,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.1,0.2,-1.0,10,1,-1,8,1,11,1,1,0,1,24,2,0.5291502621999999,1.0325387952,0.5394441584,2.4494897428,0.5,0.3,0.7,3,3,9,2,10,2,8,5,2,2,5,0,0,1,1,0,1,0
793,793,793,793,793,5,1,6,0,6,0,0,1,0,0,0,0,0,0,3,0,0,1,0.3,0.2,-1.0,11,1,1,8,0,3,1,0,2,1,104,2,0.5,1.4872043772,0.4427188724,3.7416573868,0.4,0.4,0.0,2,4,9,5,11,2,10,4,0,0,9,0,1,0,1,0,0,0
794,794,794,794,794,1,3,5,1,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.1,0.1,-1.0,6,1,-1,0,1,11,1,1,0,1,99,2,0.316227766,0.6748278017,0.3687817783,3.3166247904,0.1,0.6,0.7,2,2,7,3,11,3,6,4,2,3,4,0,1,0,1,0,1,0
795,795,795,795,795,0,1,4,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.6,0.2,0.5868347297,11,1,-1,2,-1,1,1,1,2,1,90,0,0.4242640687,0.7121727899,0.4295346318999999,2.6457513111,0.4,0.1,0.9,0,1,8,5,11,2,12,5,2,2,8,0,0,1,1,0,1,0
796,796,796,796,796,5,1,8,0,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0.3,0.0,-1.0,7,0,-1,9,-1,15,1,1,2,1,41,2,0.5477225575,1.5818573663,0.5329165038,3.6055512755,0.8,0.8,0.9,2,2,9,5,7,0,8,3,1,1,6,1,0,1,0,0,0,0
797,797,797,797,797,2,1,2,1,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0.9,0.4,0.7818247886,8,1,-1,0,1,4,1,1,0,1,12,3,0.4,0.8080432441,0.3708099244,3.1622776602,0.2,0.5,0.7,2,3,8,5,8,3,8,2,2,4,8,0,1,0,0,0,0,0
798,798,798,798,798,2,2,2,1,0,0,1,0,0,0,0,0,0,0,8,0,1,0,0.9,1.2,1.5370426149,11,0,1,0,0,10,0,0,2,1,28,3,0.3872983346,1.1363272721,0.3286335345,3.6055512755,0.7,0.8,0.1,2,4,9,3,9,2,7,4,2,4,5,0,1,0,0,1,0,0
799,799,799,799,799,0,1,2,1,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.9,1.3,1.1973930015,11,1,-1,0,-1,4,1,1,2,1,48,3,0.3160696126,0.5031245348,0.3368976106,1.7320508076,0.0,0.8,0.6,2,3,7,2,8,1,9,4,3,1,8,0,1,0,0,0,0,0
800,800,800,800,800,0,1,5,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.7,0.7,0.8377798040000001,3,1,-1,0,-1,14,1,1,2,1,82,3,0.316227766,0.7011354428000001,0.3685105154999999,3.3166247904,0.0,0.8,0.8,2,1,6,5,7,4,5,5,1,3,3,0,1,0,0,0,0,0
801,801,801,801,801,5,1,8,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.4,0.0,1.0077822185,11,0,-1,1,-1,9,1,1,2,1,61,3,0.4472135954999999,1.0212109972,0.5204805472,3.4641016151,0.7,0.2,0.1,3,3,8,3,10,4,9,1,1,7,4,0,1,0,1,0,0,0
802,802,802,802,802,1,2,3,1,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.9,0.6,0.775,7,1,-1,0,-1,14,1,1,2,1,49,3,0.4,0.7350577645999999,0.3685105154999999,3.3166247904,0.7,0.5,0.0,3,2,9,3,9,1,7,4,2,4,4,0,0,1,0,0,1,0
803,803,803,803,803,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0.6,0.2,0.5012484414,7,1,0,0,0,11,1,1,3,1,103,3,0.316227766,0.5872614691,0.2887905816,2.6457513111,0.7,0.1,0.1,3,2,8,3,11,1,7,5,1,3,5,0,1,1,0,1,1,0
804,804,804,804,804,2,1,5,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.6,0.0,0.4918078893,10,1,-1,0,1,0,1,1,0,1,104,2,0.4454211489999999,0.6020110924000001,0.3987480407,1.7320508076,0.1,0.2,0.6,5,2,8,3,9,3,10,2,1,8,7,1,0,1,1,1,1,0
805,805,805,805,805,0,1,3,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.1,0.1,-1.0,7,1,-1,0,-1,7,1,0,2,1,79,3,0.3872983346,0.9780229678,0.39,3.7416573868,0.0,0.3,0.9,3,2,6,2,8,2,15,9,2,6,11,0,1,0,0,0,0,0
806,806,806,806,806,0,1,3,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0.9,1.8,1.5350081433000002,7,1,1,0,0,4,1,0,2,1,84,3,0.316227766,0.8394335948999999,0.3201562119,3.7416573868,0.5,0.6,0.0,2,2,8,1,9,3,13,4,1,2,12,0,0,0,0,0,1,0
807,807,807,807,807,2,1,5,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0.9,1.0,1.10283725,11,1,-1,0,-1,4,1,1,2,1,12,3,0.4,0.6905950243000001,0.3708099244,3.0,0.1,0.6,0.8,1,2,9,1,11,2,13,5,2,4,6,0,1,1,0,1,0,0
808,808,808,808,808,5,1,8,1,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.9,0.3,0.7737893770000001,7,1,-1,0,-1,11,1,1,2,1,99,2,0.316227766,0.6483450005,0.3924283374,2.6457513111,0.6,0.5,0.2,2,5,9,5,11,3,10,5,3,3,10,1,0,1,1,1,0,0
809,809,809,809,809,0,1,5,1,6,0,1,0,0,0,0,0,0,0,2,0,0,1,0.9,0.2,0.5814851675,7,1,1,0,0,1,1,0,2,1,85,3,0.4242640687,1.0461460164,0.3577708764,3.7416573868,0.4,0.7,0.9,3,2,6,2,9,3,5,7,1,5,5,0,0,1,0,1,1,0
810,810,810,810,810,3,1,6,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.4,0.3,0.8411301921,5,1,1,0,0,0,1,1,2,1,43,3,0.3998749805,0.6015475909,0.3146426545,2.2360679775,0.9,0.5,0.3,4,3,7,2,8,4,8,8,0,4,5,0,1,1,1,0,0,0
811,811,811,811,811,3,1,3,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.4,0.0,1.1202678251,7,1,-1,0,-1,0,1,1,0,1,32,3,0.316227766,0.6074264911,0.3615245497,2.8284271247,0.1,0.8,0.4,3,4,8,2,7,3,5,4,1,2,8,0,0,1,0,0,0,0
812,812,812,812,812,0,2,0,1,4,0,1,0,0,0,0,0,0,0,4,1,0,0,0.8,0.2,0.5667892024,4,1,-1,0,0,0,1,1,0,1,39,1,0.3160696126,0.6202505492,0.3744329045,2.2360679775,0.7,0.6,0.5,1,5,8,2,9,3,11,3,3,1,4,0,0,0,1,0,0,0
813,813,813,813,813,2,1,6,1,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0.4,0.0,0.6759252917,4,1,-1,0,0,0,1,1,0,1,87,3,0.316227766,0.6981972062999999,0.3615245497,3.3166247904,0.8,0.8,0.6,3,3,7,4,10,2,11,5,5,3,6,0,1,0,1,0,0,0
814,814,814,814,814,7,1,1,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.1,0.2,-1.0,4,1,-1,8,1,0,0,1,0,1,104,2,0.4472135954999999,1.3630301683,0.5567764363000001,3.4641016151,0.6,0.4,0.9,0,2,8,2,12,3,6,6,2,2,7,0,1,1,0,1,0,0
815,815,815,815,815,0,1,6,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.1,0.2,-1.0,7,1,1,0,0,1,1,1,2,1,38,3,0.316227766,0.7181242784999999,0.299165506,3.4641016151,0.4,0.9,0.7,2,3,7,1,10,1,8,6,1,4,10,1,1,1,0,0,0,0
816,816,816,816,816,1,1,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.9,0.1,0.4100304867,11,1,-1,0,-1,1,1,1,1,1,52,3,0.3741657387,0.7921359346,0.3681032464,3.4641016151,0.0,0.9,0.0,3,2,8,5,10,2,9,6,0,2,10,0,1,1,1,0,0,0
817,817,817,817,817,4,1,1,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.2,0.3,-1.0,6,0,-1,0,1,10,1,1,0,1,28,3,0.3741657387,0.8264356404000001,0.3820994635,3.0,0.7,0.8,0.8,2,1,8,3,9,3,8,1,1,7,5,0,0,0,0,1,0,0
818,818,818,818,818,2,1,8,1,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.9,0.6,1.0024968828,10,1,-1,0,1,10,1,1,0,1,83,2,0.4242640687,1.1420878554,0.4009987531,3.4641016151,0.6,0.9,0.2,3,4,7,3,11,0,8,4,3,1,9,0,1,1,0,0,0,0
819,819,819,819,819,3,1,2,1,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0.7,0.0,0.9072623656,11,1,1,0,1,7,1,1,2,1,92,3,0.3741657387,0.8308986472,0.3278719262,3.3166247904,0.1,0.9,0.3,4,3,8,4,9,3,7,4,2,2,10,1,1,1,0,0,1,0
820,820,820,820,820,1,2,1,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.9,0.2,0.5184110338,7,1,-1,0,-1,4,1,1,2,1,84,3,0.316227766,0.6893223406,0.3667424164,3.1622776602,0.9,0.7,0.2,4,0,7,3,7,2,10,9,0,2,4,0,1,1,0,0,0,0
821,821,821,821,821,0,1,4,1,0,1,0,0,0,0,0,0,0,0,11,0,0,1,0.7,0.1,0.4981214711,7,1,-1,0,-1,0,1,1,1,1,87,3,0.316227766,0.7206373442,0.3615245497,3.4641016151,0.9,0.8,0.5,4,0,8,5,11,1,14,1,1,4,6,0,0,0,0,1,1,0
822,822,822,822,822,1,1,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.3,0.0,0.5820223363,6,1,-1,2,1,1,1,1,0,1,1,0,0.3741657387,0.8668719295,0.4189272013,3.4641016151,0.7,0.3,0.2,0,2,6,4,10,3,8,7,0,1,5,0,1,1,1,0,0,0
823,823,823,823,823,0,1,3,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.0,0.0,-1.0,7,0,-1,9,-1,9,1,1,2,1,104,3,0.4472135954999999,1.3116294831,0.4505552129999999,3.4641016151,0.5,0.7,0.4,3,3,6,2,9,2,8,4,1,3,13,0,0,0,0,0,0,0
824,824,824,824,824,2,2,1,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.9,0.5,0.8050621094,7,1,-1,0,-1,11,1,1,2,1,103,3,0.316227766,0.5278993142,0.3307567082,1.7320508076,0.6,0.8,0.1,3,1,7,1,11,2,12,1,3,3,11,0,0,1,0,1,0,0
825,825,825,825,825,2,1,5,0,4,1,0,0,0,0,0,0,0,0,10,0,1,0,0.4,0.0,0.5634713835,7,1,-1,0,-1,6,1,1,2,1,27,3,0.4,0.7676167906,0.3907684736999999,3.1622776602,0.3,0.9,0.4,2,4,7,3,8,4,4,6,2,5,7,0,0,1,0,0,0,0
826,826,826,826,826,1,1,4,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.6,0.2,0.5711829829,4,1,-1,0,0,11,1,1,0,1,16,3,0.4242640687,0.6634339666,0.3905124838,2.6457513111,0.4,0.2,0.5,2,3,9,2,9,6,8,3,2,3,4,0,0,1,1,0,0,0
827,827,827,827,827,0,1,3,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.1,0.2,-1.0,4,1,-1,0,1,0,1,1,0,1,32,3,0.3160696126,0.5304761621999999,0.3674234614,1.0,0.4,0.3,0.3,4,1,6,4,10,3,6,8,2,3,13,0,1,1,1,0,0,0
828,828,828,828,828,0,1,6,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.4,0.0,0.8576858398999999,11,0,-1,0,-1,11,1,0,2,1,2,3,0.4242640687,1.0340284696,0.3466987165,3.7416573868,0.4,0.1,0.0,3,2,9,5,11,5,12,7,1,1,8,0,0,1,0,0,1,0
829,829,829,829,829,0,1,1,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.6,0.2,0.5153882032,7,1,-1,0,-1,11,1,1,2,1,103,3,0.316227766,0.6303940785000001,0.3583294573,3.0,0.0,0.3,0.7,3,1,7,2,10,1,10,4,2,2,7,0,1,1,1,0,0,0
830,830,830,830,830,1,1,5,1,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.3,0.2,-1.0,11,1,0,0,0,14,1,1,2,1,68,3,0.4,0.7666606779,0.3443835072,2.6457513111,0.6,0.5,0.2,3,4,9,2,8,1,8,5,2,4,4,0,0,1,1,0,0,0
831,831,831,831,831,0,1,6,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.3,0.1,-1.0,7,1,-1,0,-1,0,1,1,2,1,87,3,0.316227766,0.7416894942,0.3615245497,3.6055512755,0.1,0.0,0.4,4,2,9,3,10,3,9,5,1,1,9,0,1,1,0,0,0,0
832,832,832,832,832,5,3,6,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.5,0.2,0.4930770731,11,1,-1,0,-1,1,1,1,2,1,70,3,0.3741657387,0.8505831737999999,0.3860051813,3.6055512755,0.2,0.4,0.2,1,1,6,1,8,2,7,8,2,4,5,0,1,1,0,0,0,0
833,833,833,833,833,2,1,5,1,4,1,0,0,0,0,0,0,0,0,10,0,0,0,0.9,0.5,0.7017834423999999,6,1,-1,0,1,4,1,1,0,1,9,2,0.316227766,0.670496917,0.3943348831,3.1622776602,0.0,0.0,0.4,3,4,6,3,8,2,8,4,1,2,9,0,1,1,1,0,0,0
834,834,834,834,834,2,1,2,1,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0.4,0.0,0.6480740697999999,8,0,-1,0,1,10,1,1,0,1,28,3,0.3741657387,0.9091704511,0.3820994635,3.1622776602,0.8,0.6,0.8,3,2,7,3,10,2,6,10,0,5,8,0,1,1,1,0,0,0
835,835,835,835,835,0,1,2,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.5,0.2,0.9877373133,7,0,-1,0,-1,11,1,1,2,1,30,3,0.4469899328,0.83224033,0.4527692569,2.6457513111,0.1,0.8,0.7,2,0,9,2,9,3,11,3,1,5,8,0,1,1,0,1,1,0
836,836,836,836,836,5,1,6,1,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.3,0.0,0.7241374179000001,4,1,-1,0,1,11,1,1,0,1,53,2,0.4688283268,0.5395322431,0.4236744033,0.0,0.1,0.2,0.2,3,5,8,4,11,4,7,10,2,3,5,0,1,1,1,1,1,0
837,837,837,837,837,4,1,4,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.9,0.4,0.8803408431,7,1,0,0,1,1,1,0,0,1,25,3,0.3741657387,0.8791007801999999,-1.0,3.6055512755,0.9,0.9,0.1,3,1,9,3,6,2,8,4,1,3,11,0,0,0,0,0,1,0
838,838,838,838,838,4,1,7,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.4,0.5,0.825378701,11,1,1,0,1,11,1,1,3,1,11,2,0.316227766,0.6745062473000001,0.3033150178,3.3166247904,0.1,0.3,0.4,1,0,8,2,7,1,9,7,1,1,7,0,1,0,0,1,0,0
839,839,839,839,839,0,1,2,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,0.6,1.1683321446,11,1,1,0,0,1,1,0,2,1,51,2,0.3741657387,0.9114594146,0.3307567082,3.7416573868,0.4,0.5,0.5,2,2,7,2,9,2,7,6,0,2,4,0,1,1,0,1,0,0
840,840,840,840,840,0,1,6,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0.1,0.1,-1.0,7,1,1,2,1,1,1,0,2,1,90,0,0.3741657387,0.8219358323,0.3249615362,3.6055512755,0.1,0.7,0.4,5,2,9,4,9,4,10,6,0,3,8,0,0,1,0,1,0,0
841,841,841,841,841,1,1,5,0,4,0,1,0,0,0,0,0,0,0,3,0,1,0,0.3,0.0,0.8529361055,7,0,1,9,0,16,-1,0,2,1,104,3,0.4472135954999999,1.541573603,0.4449719092,3.6055512755,0.5,0.4,0.0,3,1,8,0,8,1,4,3,1,7,12,0,1,0,0,0,0,0
842,842,842,842,842,7,1,6,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0.9,0.2,0.6309714732,6,1,-1,0,0,0,1,1,0,1,46,3,0.4,0.7178940734999999,0.3663331817,3.0,0.0,0.8,0.7,3,0,8,3,10,4,7,6,1,4,10,0,1,1,0,1,1,0
843,843,843,843,843,7,4,11,1,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0.7,0.9,1.4469796128,4,1,-1,0,1,11,1,1,0,1,103,2,0.316227766,0.6974125734000001,0.3583294573,3.4641016151,0.1,0.3,0.2,2,3,7,6,7,6,6,7,4,4,8,0,0,1,0,1,0,0
844,844,844,844,844,0,1,1,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,0.3,0.5728219619,11,1,-1,0,-1,14,1,1,2,1,82,3,0.316227766,0.7043988117000001,0.3685105154999999,3.4641016151,0.1,0.4,0.1,2,3,7,3,10,3,4,5,3,4,6,1,0,1,0,1,0,0
845,845,845,845,845,0,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.4,0.6036348234000001,11,1,0,0,1,1,0,1,2,1,65,3,0.316227766,0.6448140228,0.2880972058,3.4641016151,0.3,0.2,0.5,1,1,8,4,8,4,4,8,1,2,3,0,1,1,1,0,0,1
846,846,846,846,846,1,1,1,1,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0.9,1.2,1.55,11,0,-1,0,-1,7,1,1,2,1,104,3,0.4,1.0551036924,0.43,3.7416573868,0.6,0.8,0.9,2,1,8,2,10,3,6,7,0,2,6,0,1,1,0,0,0,0
847,847,847,847,847,5,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,-1.0,-1,0,1,9,1,13,-1,0,-1,1,104,3,0.5656854249000001,2.0552643553,0.465295605,3.6055512755,0.4,0.7,0.9,2,0,6,2,11,1,8,5,2,2,9,0,0,0,0,0,0,0
848,848,848,848,848,2,1,9,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.9,0.3,0.8554969316,11,1,-1,0,-1,14,1,1,2,1,29,3,0.3994996871,0.6541191794,0.3984971768999999,2.6457513111,0.2,0.7,0.0,0,3,8,2,10,2,10,5,1,3,4,0,0,1,0,1,0,0
849,849,849,849,849,0,1,2,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.7,0.2,0.5232112384000001,11,1,1,0,0,11,1,1,1,1,103,3,0.316227766,0.6099891613,0.2887905816,2.8284271247,0.0,0.7,0.8,3,2,7,2,10,2,11,2,3,3,11,0,1,1,0,0,1,0
850,850,850,850,850,3,1,3,1,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.4,0.0,0.709313048,5,1,1,0,1,11,1,1,2,1,16,3,0.3741657387,0.7438869327,0.3185906464,3.4641016151,0.1,0.7,0.7,3,1,7,4,9,1,8,8,2,3,8,0,1,1,0,0,0,0
851,851,851,851,851,0,2,3,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.4,0.0,0.575,6,0,1,0,0,1,1,0,2,1,25,3,0.4,0.7728642927,-1.0,3.6055512755,0.2,0.2,0.6,3,4,9,4,9,1,7,4,0,0,8,0,0,1,0,1,0,0
852,852,852,852,852,1,1,2,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,0.2,0.6841966092,11,1,-1,0,-1,14,1,1,2,1,68,3,0.4,0.841670417,0.4074309757,3.0,0.0,0.2,0.2,2,3,9,2,5,0,7,7,2,3,6,0,1,0,0,0,0,0
853,853,853,853,853,0,1,2,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.8,0.6,1.0859903314,7,1,-1,0,-1,1,1,0,0,1,25,3,0.3741657387,0.8593055287000001,-1.0,3.6055512755,0.5,0.4,0.0,1,2,6,1,9,3,7,4,0,3,1,0,1,1,1,1,0,0
854,854,854,854,854,0,2,1,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0.9,1.3,1.4928998627,2,1,-1,0,0,0,1,0,0,1,78,3,0.4,0.8661804633,0.3848376281,3.6055512755,0.4,0.6,0.3,4,2,9,4,9,1,9,6,2,4,7,1,1,0,0,1,0,0
855,855,855,855,855,0,3,8,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.3,0.1,-1.0,7,1,0,0,1,0,1,1,0,1,104,2,0.4454211489999999,0.4285763479,-1.0,0.0,0.7,0.0,0.8,3,4,6,1,11,0,12,7,0,3,7,0,1,0,0,0,0,0
