,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,vendor_id,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag_N,store_and_fwd_flag_Y,trip_duration
693,693,693,693,693,693,122427,1,4,-73.98818969726561,40.74821472167969,-73.98487091064453,40.725833892822266,1,0,761
694,694,694,694,694,694,230905,2,5,-73.99732971191406,40.735111236572266,-73.97962188720702,40.749298095703125,1,0,483
695,695,695,695,695,695,585077,1,2,-74.00508880615233,40.748340606689446,-73.97863006591797,40.76431655883789,1,0,937
696,696,696,696,696,696,719503,2,6,-73.95539093017578,40.77272033691406,-73.98180389404298,40.73999786376953,1,0,806
697,697,697,697,697,697,525255,2,6,-73.99555969238281,40.76477813720703,-74.0025863647461,40.70862579345703,1,0,2115
698,698,698,698,698,698,1262903,2,1,-73.98751068115233,40.76544189453125,-74.44573211669923,40.49494934082031,1,0,4458
699,699,699,699,699,699,826064,2,8,-73.9926528930664,40.768718719482415,-74.04137420654298,40.72995376586913,1,0,104
700,700,700,700,700,700,1298614,2,1,-73.99723052978516,40.71672058105469,-73.9711685180664,40.79742050170898,1,0,2266
701,701,701,701,701,701,67189,2,1,-73.95140838623048,40.77851104736328,-73.96898651123048,40.760990142822266,1,0,513
702,702,702,702,702,702,1353500,2,2,-73.98243713378906,40.76749038696289,-73.98527526855469,40.74716567993164,1,0,1012
703,703,703,703,703,703,847734,2,1,-73.98551177978516,40.746952056884766,-74.01998901367188,40.64970016479492,1,0,1509
704,704,704,704,704,704,760396,1,1,-74.004150390625,40.725399017333984,-73.99961853027342,40.73347091674805,1,0,138
705,705,705,705,705,705,733560,2,1,-73.98180389404298,40.77955627441406,-74.01725006103516,40.710975646972656,1,0,1877
706,706,706,706,706,706,1042184,1,1,-73.97479248046875,40.761993408203125,-73.97675323486328,40.74853897094727,1,0,580
707,707,707,707,707,707,120357,2,1,-73.96814727783203,40.801433563232415,-73.94878387451173,40.77359008789063,1,0,784
708,708,708,708,708,708,546733,1,1,-74.00797271728516,40.71462631225586,-73.9620361328125,40.71237182617188,1,0,828
709,709,709,709,709,709,625545,1,1,-73.96338653564453,40.76187133789063,-74.0072250366211,40.71598815917969,1,0,1428
710,710,710,710,710,710,450189,2,1,-73.9888916015625,40.750450134277344,-73.99602508544923,40.753711700439446,1,0,2378
711,711,711,711,711,711,532844,2,3,-73.97307586669923,40.67814254760742,-73.98822021484375,40.68831634521485,1,0,367
712,712,712,712,712,712,906767,2,1,-73.98021697998048,40.78374862670898,-73.95716094970702,40.77413177490234,1,0,580
713,713,713,713,713,713,688348,2,2,-73.9583740234375,40.77479553222656,-73.97474670410156,40.790470123291016,1,0,540
714,714,714,714,714,714,1308163,2,1,-73.95419311523438,40.77030944824219,-73.98828887939453,40.74843978881836,1,0,992
715,715,715,715,715,715,1046210,2,2,-74.03079223632812,40.62422943115234,-74.00734710693358,40.6487693786621,1,0,1240
716,716,716,716,716,716,1451628,1,1,-73.97662353515625,40.752906799316406,-73.94436645507811,40.70857620239258,1,0,3138
717,717,717,717,717,717,275282,1,3,-74.00363159179686,40.784061431884766,-74.00363159179686,40.784061431884766,1,0,59
718,718,718,718,718,718,242376,2,1,-73.98304748535155,40.677223205566406,-73.96484375,40.68348693847656,1,0,474
719,719,719,719,719,719,538910,2,1,-73.97020721435547,40.78933334350586,-73.92148590087889,40.76133728027344,1,0,1692
720,720,720,720,720,720,282221,2,1,-73.971923828125,40.78199005126953,-73.96226501464845,40.772171020507805,1,0,471
721,721,721,721,721,721,74076,2,1,-73.96578216552734,40.6880989074707,-73.9448013305664,40.683120727539055,1,0,495
722,722,722,722,722,722,1279623,2,1,-73.98220825195312,40.776588439941406,-73.97667694091797,40.78800964355469,1,0,355
723,723,723,723,723,723,468867,2,5,-73.91959381103516,40.7717170715332,-73.95321655273438,40.786968231201165,1,0,1091
724,724,724,724,724,724,788270,1,1,-74.00789642333984,40.71493911743164,-73.95891571044923,40.76381301879882,1,0,857
725,725,725,725,725,725,1259533,2,6,-74.0115509033203,40.70895767211913,-73.90735626220702,40.69490814208984,1,0,2975
726,726,726,726,726,726,34226,2,1,-73.89883422851561,40.84715270996094,-73.91030883789062,40.83295440673828,1,0,454
727,727,727,727,727,727,869620,2,1,-73.96627044677734,40.77347183227539,-73.96639251708984,40.754051208496094,1,0,615
728,728,728,728,728,728,931300,2,2,-73.98722076416014,40.720378875732415,-74.0072021484375,40.7052116394043,1,0,755
729,729,729,729,729,729,600669,2,1,-73.93009185791014,40.75619888305664,-73.94602203369139,40.77731704711913,1,0,671
730,730,730,730,730,730,1159438,1,1,-73.98458862304686,40.74714279174805,-73.9923095703125,40.749359130859375,1,0,679
731,731,731,731,731,731,148260,2,3,-73.98538970947266,40.747108459472656,-73.97811126708984,40.75244140625,1,0,382
732,732,732,732,732,732,1380633,1,2,-73.96781158447266,40.755889892578125,-73.9811248779297,40.75337600708008,1,0,659
733,733,733,733,733,733,807879,2,6,-73.98490905761719,40.728118896484375,-73.95780181884764,40.78514862060546,1,0,1167
734,734,734,734,734,734,1096818,1,1,-73.95941925048828,40.774169921875,-73.99990844726561,40.761524200439446,1,0,1324
735,735,735,735,735,735,40516,1,1,-73.97113037109375,40.7510871887207,-74.00787353515625,40.73816680908203,0,1,938
736,736,736,736,736,736,992848,1,2,-73.98426055908203,40.76471328735352,-73.99638366699219,40.7531623840332,1,0,606
737,737,737,737,737,737,1442572,1,1,-73.9473114013672,40.78023147583008,-73.95071411132812,40.77413940429688,1,0,271
738,738,738,738,738,738,839917,1,1,-74.00822448730467,40.738086700439446,-74.0035858154297,40.72248840332031,1,0,485
739,739,739,739,739,739,130832,2,1,-73.97676849365233,40.75192642211913,-73.95104217529298,40.770782470703125,1,0,847
740,740,740,740,740,740,1339420,2,1,-73.95641326904298,40.68560028076172,-73.96253967285155,40.68170166015625,1,0,235
741,741,741,741,741,741,1057073,2,5,-73.99308776855469,40.741241455078125,-73.97378540039062,40.74323272705078,1,0,669
742,742,742,742,742,742,354872,2,1,-73.9769058227539,40.764698028564446,-73.95480346679686,40.76957321166992,1,0,384
743,743,743,743,743,743,317043,1,1,-73.96173858642578,40.76422119140625,-73.95714569091797,40.68829727172852,1,0,2883
744,744,744,744,744,744,436609,2,3,-73.98900604248048,40.74322509765625,-73.95952606201173,40.77110290527344,1,0,989
745,745,745,745,745,745,104836,2,1,-73.98445129394531,40.73708724975586,-73.99417114257811,40.74627304077149,1,0,452
746,746,746,746,746,746,1070023,2,5,-73.97833251953125,40.74157333374024,-73.9934844970703,40.749954223632805,1,0,761
747,747,747,747,747,747,1406966,1,1,-73.97758483886719,40.76367950439453,-73.96865844726561,40.76435089111328,1,0,434
748,748,748,748,748,748,1171233,1,1,-73.9659423828125,40.79004669189453,-73.94332122802734,40.78693771362305,1,0,848
749,749,749,749,749,749,1011511,2,1,-73.97551727294923,40.79204940795898,-73.96481323242188,40.79280090332031,1,0,444
750,750,750,750,750,750,166699,1,4,-73.98477935791014,40.7154541015625,-73.98028564453125,40.7641716003418,1,0,1699
751,751,751,751,751,751,365688,1,1,-74.01168823242188,40.704833984375,-73.97686004638672,40.76417922973633,1,0,1724
752,752,752,752,752,752,52147,2,1,-73.97756958007811,40.74945831298828,-73.98477935791014,40.748348236083984,1,0,219
753,753,753,753,753,753,360631,2,1,-73.98834991455078,40.68836975097656,-73.97915649414062,40.72903823852539,1,0,1136
754,754,754,754,754,754,637144,1,2,-73.96927642822266,40.75612258911133,-73.95743560791014,40.771751403808594,0,1,223
755,755,755,755,755,755,929895,1,1,-73.97108459472656,40.757545471191406,-73.96731567382812,40.76065826416016,1,0,172
756,756,756,756,756,756,168656,2,1,-73.97876739501953,40.782413482666016,-73.99439239501953,40.75076675415039,1,0,1401
757,757,757,757,757,757,911797,1,1,-73.97401428222656,40.679397583007805,-73.98404693603516,40.68820571899414,1,0,242
758,758,758,758,758,758,397074,2,2,-73.99542999267578,40.764961242675774,-73.95149993896483,40.75946044921875,1,0,1691
759,759,759,759,759,759,545802,2,1,-74.00341033935547,40.74374008178711,-74.0011215209961,40.73746109008789,1,0,460
760,760,760,760,760,760,1384611,2,4,-73.96923828125,40.74935150146485,-73.94725799560547,40.77259826660156,1,0,433
761,761,761,761,761,761,892819,2,2,-73.98741149902342,40.720211029052734,-73.81261444091797,40.981006622314446,1,0,4013
762,762,762,762,762,762,346083,2,6,-73.91230010986328,40.74421691894531,-73.81181335449219,40.70428085327149,1,0,1216
763,763,763,763,763,763,8031,1,2,-74.00507354736328,40.72175216674805,-74.04058074951173,40.7298698425293,1,0,476
764,764,764,764,764,764,1054801,1,2,-73.97664642333984,40.77545547485352,-73.99617004394531,40.754219055175774,1,0,673
765,765,765,765,765,765,956998,1,1,-73.9794921875,40.68325424194336,-73.95050811767578,40.706897735595696,1,0,925
766,766,766,766,766,766,809382,1,2,-73.97644805908203,40.75172805786133,-73.99089813232422,40.75592803955078,1,0,1109
767,767,767,767,767,767,1048355,2,2,-73.92362213134764,40.757999420166016,-73.96315002441406,40.6543197631836,1,0,1587
768,768,768,768,768,768,1059502,2,1,-73.95109558105469,40.77678680419922,-73.95236206054686,40.7811279296875,1,0,94
769,769,769,769,769,769,636432,1,1,-73.98193359375,40.77640151977539,-73.9807357788086,40.78762435913086,1,0,318
770,770,770,770,770,770,432452,1,1,-73.98603820800781,40.710796356201165,-74.01235961914062,40.70416641235352,1,0,600
771,771,771,771,771,771,969143,2,2,-73.98992156982422,40.74856185913086,-73.97850799560547,40.72021865844727,1,0,1428
772,772,772,772,772,772,1144774,2,2,-73.98088836669923,40.74773025512695,-73.99102020263672,40.7334442138672,1,0,428
773,773,773,773,773,773,118094,1,1,-73.95263671875,40.77662658691406,-73.98673248291014,40.76643753051758,1,0,651
774,774,774,774,774,774,402598,1,1,-73.98028564453125,40.7838134765625,-73.98540496826173,40.778484344482415,1,0,161
775,775,775,775,775,775,1045600,1,1,-73.9722900390625,40.74986267089844,-73.98700714111328,40.72939682006836,1,0,617
776,776,776,776,776,776,999985,1,1,-73.9901123046875,40.76716232299805,-73.94727325439453,40.774295806884766,1,0,991
777,777,777,777,777,777,637560,1,2,-73.99354553222656,40.724605560302734,-73.96886444091797,40.78752136230469,1,0,1941
778,778,778,778,778,778,760277,1,1,-73.99579620361328,40.75902938842773,-73.98912048339844,40.76826858520508,1,0,189
779,779,779,779,779,779,188168,1,4,-73.9918670654297,40.74673080444336,-73.99765777587889,40.75666427612305,1,0,530
780,780,780,780,780,780,1264645,2,1,-73.94886016845702,40.6938934326172,-73.94335174560547,40.67486190795898,1,0,980
781,781,781,781,781,781,987755,2,1,-73.96144104003906,40.71429061889648,-73.97457885742188,40.67115020751953,1,0,1094
782,782,782,782,782,782,822530,2,3,-73.99313354492188,40.76779174804688,-74.00566101074217,40.7110481262207,1,0,1787
783,783,783,783,783,783,425695,1,1,-73.96209716796875,40.76365280151367,-73.96502685546875,40.759544372558594,1,0,115
784,784,784,784,784,784,13470,1,1,-73.9463348388672,40.777507781982415,-73.97627258300781,40.78606796264648,1,0,546
785,785,785,785,785,785,1215550,1,1,-74.01605224609375,40.710968017578125,-73.99723052978516,40.76587677001953,1,0,1441
786,786,786,786,786,786,431302,2,1,-73.95695495605469,40.73494338989258,-73.94597625732422,40.71137237548828,1,0,649
787,787,787,787,787,787,1241820,2,5,-73.97752380371094,40.75321960449219,-74.01390075683594,40.70954132080078,1,0,1516
788,788,788,788,788,788,1084431,1,1,-73.94486236572266,40.7942771911621,-73.91670227050781,40.84171676635742,1,0,828
789,789,789,789,789,789,156288,2,2,-73.98788452148438,40.71861267089844,-73.96007537841797,40.709102630615234,1,0,529
790,790,790,790,790,790,93528,1,1,-73.98356628417967,40.73435592651367,-73.98410034179686,40.733642578125,1,0,38
791,791,791,791,791,791,1385907,1,1,-73.94928741455078,40.78105163574219,-73.94740295410156,40.80281448364258,1,0,698
792,792,792,792,792,792,204583,2,1,-73.97958374023438,40.68492126464844,-73.98674774169923,40.73231506347656,1,0,1238
793,793,793,793,793,793,869937,1,3,-73.90095520019531,40.77706527709961,-73.90886688232422,40.77919387817384,1,0,531
794,794,794,794,794,794,773031,1,2,-73.99748229980467,40.73655319213867,-73.95650482177734,40.74771499633789,0,1,1003
795,795,795,795,795,795,703532,1,1,-73.97209167480467,40.76545715332031,-73.91385650634764,40.773601531982415,1,0,1219
796,796,796,796,796,796,1171701,2,1,-73.98451232910156,40.671211242675774,-73.94139862060547,40.67702865600586,1,0,873
797,797,797,797,797,797,750425,2,1,-73.97392272949219,40.78915023803711,-73.94037628173827,40.80733871459961,1,0,599
798,798,798,798,798,798,1093936,2,1,-73.94952392578125,40.7810173034668,-73.99859619140625,40.73999786376953,1,0,1536
799,799,799,799,799,799,757923,2,5,-73.93971252441406,40.80117034912109,-73.92413330078125,40.807231903076165,1,0,744
800,800,800,800,800,800,1079732,2,2,-73.96114349365233,40.756649017333984,-73.94667053222656,40.779949188232415,1,0,489
801,801,801,801,801,801,955744,1,2,-73.99462890625,40.74031829833984,-73.96674346923827,40.80402755737305,1,0,2139
802,802,802,802,802,802,540859,2,2,-74.00739288330078,40.71540451049805,-73.99564361572266,40.72907638549805,1,0,518
803,803,803,803,803,803,1250710,1,1,-73.99117279052734,40.71736526489258,-73.97805786132812,40.713321685791016,1,0,344
804,804,804,804,804,804,66037,2,5,-73.97978973388672,40.7552604675293,-73.88484954833984,40.751800537109375,1,0,1411
805,805,805,805,805,805,414700,2,1,-73.98722076416014,40.72536849975586,-73.9480972290039,40.70684051513672,1,0,952
806,806,806,806,806,806,637375,1,2,-73.95941925048828,40.76274871826172,-73.94864654541014,40.77573013305664,1,0,280
807,807,807,807,807,807,1114712,1,4,-73.98499298095702,40.747722625732415,-73.98681640625,40.72957992553711,1,0,693
808,808,808,808,808,808,642311,2,2,-73.99854278564453,40.7451286315918,-73.95059967041014,40.783008575439446,1,0,1275
809,809,809,809,809,809,708914,2,2,-73.98634338378906,40.71943283081056,-73.98221588134764,40.727703094482415,1,0,354
810,810,810,810,810,810,1412643,2,3,-74.01718139648438,40.705322265625,-73.97895050048828,40.78743743896485,1,0,1926
811,811,811,811,811,811,955080,1,4,-73.96804809570312,40.80213165283203,-73.97648620605469,40.74520111083984,1,0,1345
812,812,812,812,812,812,1231285,2,1,-73.98079681396483,40.74470520019531,-73.955322265625,40.771778106689446,1,0,973
813,813,813,813,813,813,1208597,2,1,-73.9655990600586,40.77191925048828,-73.94972229003906,40.78038024902344,1,0,385
814,814,814,814,814,814,766397,2,6,-73.96883392333984,40.76994705200195,-73.98861694335938,40.74552536010742,1,0,833
815,815,815,815,815,815,249271,2,1,-73.98812103271484,40.73210144042969,-73.98873901367188,40.748531341552734,1,0,411
816,816,816,816,816,816,157724,1,1,-73.99136352539062,40.749187469482415,-73.9051055908203,40.85128402709961,1,0,2789
817,817,817,817,817,817,124030,2,2,-73.98368072509764,40.74393844604492,-73.99880981445312,40.72570037841797,1,0,509
818,818,818,818,818,818,387507,1,1,-73.99073028564453,40.75123596191406,-73.98342132568358,40.7264060974121,1,0,1058
819,819,819,819,819,819,307265,1,3,-73.98188781738281,40.74919128417969,-73.97992706298828,40.72249603271485,1,0,956
820,820,820,820,820,820,1176100,1,1,-74.01012420654298,40.704788208007805,-74.01093292236328,40.704986572265625,1,0,72
821,821,821,821,821,821,1162987,2,5,-73.97486877441406,40.68645858764648,-73.9394302368164,40.70626831054688,1,0,1013
822,822,822,822,822,822,466325,1,3,-73.98977661132812,40.72957611083984,-74.00332641601561,40.74267959594727,1,0,768
823,823,823,823,823,823,1331045,2,2,-73.99700927734375,40.742332458496094,-73.9747543334961,40.75676727294922,1,0,771
824,824,824,824,824,824,1347077,1,2,-73.98040008544923,40.783645629882805,-74.00458526611328,40.707229614257805,1,0,1962
825,825,825,825,825,825,656184,2,6,-73.99250030517578,40.72455596923828,-73.97023010253906,40.68967819213867,1,0,793
826,826,826,826,826,826,988476,1,1,-73.99274444580078,40.768310546875,-73.99481201171875,40.75013732910156,1,0,952
827,827,827,827,827,827,54562,2,1,-73.95452117919923,40.78112030029297,-73.97657012939453,40.75017166137695,1,0,605
828,828,828,828,828,828,622479,2,3,-73.96957397460938,40.75347900390625,-73.99463653564453,40.760112762451165,1,0,1644
829,829,829,829,829,829,115714,1,1,-73.99772644042967,40.73609161376953,-73.99211883544923,40.74927520751953,1,0,448
830,830,830,830,830,830,909751,1,3,-73.99816131591797,40.745315551757805,-73.98896789550781,40.737491607666016,1,0,525
831,831,831,831,831,831,1072503,1,2,-73.96981048583984,40.7596549987793,-73.97220611572266,40.79398727416992,1,0,843
832,832,832,832,832,832,712113,2,1,-73.97570037841797,40.78936004638672,-73.98863983154298,40.7783203125,1,0,472
833,833,833,833,833,833,689313,2,1,-73.91694641113281,40.837261199951165,-73.91694641113281,40.837261199951165,1,0,2074
834,834,834,834,834,834,959402,1,1,-73.99404907226561,40.75124740600586,-73.96875762939453,40.79121017456056,1,0,1050
835,835,835,835,835,835,373013,2,1,-74.00597381591797,40.7337760925293,-73.99795532226561,40.74517822265625,1,0,474
836,836,836,836,836,836,1127893,1,1,-73.96077728271484,40.77587890625,-73.99425506591797,40.74634552001953,1,0,1228
837,837,837,837,837,837,905646,2,5,-73.94422912597656,40.80226516723633,-73.95172882080078,40.80379867553711,1,0,206
838,838,838,838,838,838,715179,2,1,-73.98121643066406,40.725051879882805,-73.9041290283203,40.68128967285156,1,0,2123
839,839,839,839,839,839,1454676,2,2,-73.92291259765625,40.771289825439446,-73.8661117553711,40.74317169189453,1,0,928
840,840,840,840,840,840,587953,2,1,-73.96773529052734,40.7558479309082,-73.80660247802734,40.789409637451165,1,0,1228
841,841,841,841,841,841,872837,1,3,-73.98438262939453,40.72896957397461,-73.9510726928711,40.7744598388672,1,0,996
842,842,842,842,842,842,619861,1,4,-73.98109436035155,40.75339126586913,-73.9939727783203,40.72698211669922,1,0,995
843,843,843,843,843,843,842090,2,3,-74.01564788818358,40.64638137817384,-73.99192047119139,40.7258186340332,1,0,1107
844,844,844,844,844,844,1057085,1,3,-74.00679779052734,40.73941802978516,-73.98307037353516,40.73055267333984,1,0,746
