,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Zone 1 Power Consumption
953,953,953,953,953,953,953,953,2153,16.3,52.4,0.081,0.066,0.096,35374.17722
954,954,954,954,954,954,954,954,2154,16.2,54.07,0.08,0.091,0.063,34335.18987
955,955,955,955,955,955,955,955,2155,16.03,55.74,0.078,0.066,0.108,33253.67089
956,956,956,956,956,956,956,956,2156,15.99,56.94,0.083,0.051,0.126,32202.53165
957,957,957,957,957,957,957,957,2157,16.07,57.14,0.082,0.099,0.089,31345.82278
958,958,958,958,958,958,958,958,2158,15.97,58.34,0.081,0.084,0.093,30434.43038
959,959,959,959,959,959,959,959,2159,15.83,58.64,0.082,0.066,0.078,29553.41772
960,960,960,960,960,960,960,960,2028,10.62,86.8,0.081,0.062,0.13,17924.05063
961,961,961,961,961,961,961,961,2029,10.7,88.4,0.084,0.051,0.167,17808.60759
962,962,962,962,962,962,962,962,2030,10.94,87.9,0.083,0.07,0.119,17310.37975
963,963,963,963,963,963,963,963,2031,10.51,88.1,0.082,0.059,0.156,17298.22785
964,964,964,964,964,964,964,964,2032,10.29,88.4,0.083,0.066,0.104,17055.18987
965,965,965,965,965,965,965,965,2033,10.25,88.8,0.081,0.055,0.096,16727.08861
966,966,966,966,966,966,966,966,2034,10.31,89.1,0.084,0.048,0.126,16763.5443
967,967,967,967,967,967,967,967,2035,10.23,88.8,0.083,0.084,0.096,16392.91139
968,968,968,968,968,968,968,968,2036,10.38,88.9,0.081,0.044,0.13,16174.17722
969,969,969,969,969,969,969,969,2037,10.51,88.6,0.081,0.04,0.193,16107.34177
970,970,970,970,970,970,970,970,2038,10.2,87.9,0.081,0.037,0.111,16216.70886
971,971,971,971,971,971,971,971,2039,10.29,87.9,0.082,0.055,0.148,16374.68354
972,972,972,972,972,972,972,972,2040,10.34,88.0,0.083,0.051,0.163,16538.73418
973,973,973,973,973,973,973,973,2041,10.14,87.6,0.078,0.044,0.159,16070.88608
974,974,974,974,974,974,974,974,2042,9.72,88.3,0.082,0.051,0.13,15754.93671
975,975,975,975,975,975,975,975,2043,9.73,88.4,0.084,0.044,0.223,15761.01266
976,976,976,976,976,976,976,976,2044,9.75,88.4,0.081,0.073,0.119,15663.79747
977,977,977,977,977,977,977,977,2045,9.42,89.2,0.079,0.066,0.141,15663.79747
978,978,978,978,978,978,978,978,2046,9.57,89.4,0.08,0.051,0.159,15949.36709
979,979,979,979,979,979,979,979,2047,9.71,89.5,0.082,0.066,0.115,15846.07595
980,980,980,980,980,980,980,980,2048,10.23,89.7,0.08,0.066,0.159,16131.64557
981,981,981,981,981,981,981,981,2049,10.46,88.5,0.082,0.059,0.174,16368.60759
982,982,982,982,982,982,982,982,2050,10.49,88.1,0.086,0.037,0.13,16514.43038
983,983,983,983,983,983,983,983,2051,10.61,88.1,0.085,0.07,0.163,16921.51899
984,984,984,984,984,984,984,984,2052,10.68,87.6,0.083,0.051,0.134,17832.91139
985,985,985,985,985,985,985,985,2053,10.45,87.1,0.081,0.04,0.137,17784.3038
986,986,986,986,986,986,986,986,2054,10.26,86.9,0.083,0.059,0.148,17516.96203
987,987,987,987,987,987,987,987,2055,10.25,86.8,0.08,0.062,0.074,17383.29114
988,988,988,988,988,988,988,988,2056,10.36,86.6,0.083,0.037,0.156,16860.75949
989,989,989,989,989,989,989,989,2057,10.34,85.8,0.081,0.073,0.115,16398.98734
990,990,990,990,990,990,990,990,2058,10.12,86.0,0.081,0.066,0.126,15524.05063
991,991,991,991,991,991,991,991,2059,9.97,85.9,0.081,0.07,0.115,14612.65823
992,992,992,992,992,992,992,992,2060,9.85,86.2,0.082,0.062,0.126,14090.12658
993,993,993,993,993,993,993,993,2061,9.97,86.3,0.083,0.055,0.122,13895.6962
994,994,994,994,994,994,994,994,2062,9.91,85.9,0.078,0.084,0.111,13920.0
995,995,995,995,995,995,995,995,2063,10.04,85.9,0.08,0.073,0.141,13932.1519
996,996,996,996,996,996,996,996,2064,10.07,85.7,0.08,0.091,0.13,14327.08861
997,997,997,997,997,997,997,997,2065,10.08,86.4,0.084,0.417,0.471,14557.97468
998,998,998,998,998,998,998,998,2066,10.08,86.2,0.081,1.768,1.751,15013.67089
999,999,999,999,999,999,999,999,2067,10.06,86.0,0.079,4.725,4.744,15572.65823
1000,1000,1000,1000,1000,1000,1000,1000,2068,10.05,86.3,0.083,11.08,10.97,16010.12658
1001,1001,1001,1001,1001,1001,1001,1001,2069,10.13,86.3,0.087,22.74,21.67,16599.49367
1002,1002,1002,1002,1002,1002,1002,1002,2070,10.04,86.5,0.087,47.95,44.58,17024.81013
1003,1003,1003,1003,1003,1003,1003,1003,2071,10.23,86.6,0.085,76.8,72.9,17395.44304
1004,1004,1004,1004,1004,1004,1004,1004,2072,10.22,86.3,0.085,66.63,61.99,17820.75949
1005,1005,1005,1005,1005,1005,1005,1005,2073,10.27,86.5,0.087,65.69,59.27,18519.49367
1006,1006,1006,1006,1006,1006,1006,1006,2074,10.43,86.7,0.085,124.0,111.8,19230.37975
1007,1007,1007,1007,1007,1007,1007,1007,2075,10.94,87.1,0.083,172.8,150.5,20275.44304
1008,1008,1008,1008,1008,1008,1008,1008,2160,15.99,58.21,0.081,0.044,0.126,28666.32911
1009,1009,1009,1009,1009,1009,1009,1009,2161,16.48,56.68,0.081,0.055,0.111,28076.96203
1010,1010,1010,1010,1010,1010,1010,1010,2162,16.34,57.08,0.081,0.062,0.115,27694.17722
1011,1011,1011,1011,1011,1011,1011,1011,2163,16.15,57.84,0.078,0.04,0.108,24552.91139
1012,1012,1012,1012,1012,1012,1012,1012,2164,16.12,58.01,0.081,0.048,0.115,22839.49367
1013,1013,1013,1013,1013,1013,1013,1013,2165,16.22,57.94,0.081,0.077,0.111,22304.81013
1014,1014,1014,1014,1014,1014,1014,1014,2220,12.82,69.49,0.082,111.9,114.9,30610.63291
1015,1015,1015,1015,1015,1015,1015,1015,2221,12.86,68.66,0.077,97.4,100.6,31127.08861
1016,1016,1016,1016,1016,1016,1016,1016,2222,12.95,69.06,0.081,93.3,96.1,31601.01266
1017,1017,1017,1017,1017,1017,1017,1017,2223,12.9,70.2,0.08,124.3,127.9,31825.82278
1018,1018,1018,1018,1018,1018,1018,1018,2224,12.91,71.1,0.082,144.2,140.3,32342.27848
1019,1019,1019,1019,1019,1019,1019,1019,2225,12.85,70.2,0.082,135.7,141.6,32895.18987
1020,1020,1020,1020,1020,1020,1020,1020,2226,12.75,67.26,0.085,187.8,184.4,33107.8481
1021,1021,1021,1021,1021,1021,1021,1021,2227,12.85,65.19,0.083,288.3,245.7,33186.83544
1022,1022,1022,1022,1022,1022,1022,1022,2228,12.93,63.68,0.082,381.6,298.6,33533.16456
1023,1023,1023,1023,1023,1023,1023,1023,2229,13.1,63.75,0.082,377.4,309.4,34219.74684
1024,1024,1024,1024,1024,1024,1024,1024,2230,13.1,61.82,0.082,360.7,306.1,34620.75949
1025,1025,1025,1025,1025,1025,1025,1025,2231,12.85,60.81,0.082,230.2,206.9,34693.67089
1026,1026,1026,1026,1026,1026,1026,1026,2232,12.88,61.52,0.079,456.2,354.4,34560.0
1027,1027,1027,1027,1027,1027,1027,1027,2233,12.97,62.38,0.085,309.1,262.3,34894.17722
1028,1028,1028,1028,1028,1028,1028,1028,2234,12.7,60.25,0.084,135.2,138.1,34948.86076
1029,1029,1029,1029,1029,1029,1029,1029,2235,12.61,57.91,0.084,145.0,149.7,35167.59494
1030,1030,1030,1030,1030,1030,1030,1030,2236,12.41,57.98,0.084,196.5,187.5,35216.20253
1031,1031,1031,1031,1031,1031,1031,1031,2237,12.39,56.91,0.084,176.1,172.7,35422.78481
1032,1032,1032,1032,1032,1032,1032,1032,2238,12.41,57.64,0.08,216.3,216.2,35173.67089
1033,1033,1033,1033,1033,1033,1033,1033,2239,12.6,56.84,0.082,200.3,183.9,34882.02532
1034,1034,1034,1034,1034,1034,1034,1034,2240,12.65,57.48,0.082,162.5,155.4,34894.17722
1035,1035,1035,1035,1035,1035,1035,1035,2241,12.55,57.68,0.081,107.9,99.1,35082.53165
1036,1036,1036,1036,1036,1036,1036,1036,2242,12.7,56.75,0.082,334.3,306.2,34863.79747
1037,1037,1037,1037,1037,1037,1037,1037,2243,13.15,52.24,0.081,555.1,548.9,34462.78481
1038,1038,1038,1038,1038,1038,1038,1038,2244,13.29,50.5,0.082,548.0,563.1,34007.08861
1039,1039,1039,1039,1039,1039,1039,1039,2245,13.21,47.33,0.083,465.3,484.3,33915.94937
1040,1040,1040,1040,1040,1040,1040,1040,2246,13.14,47.36,0.083,536.3,575.6,33654.68354
1041,1041,1041,1041,1041,1041,1041,1041,2247,13.11,48.93,0.082,405.7,430.3,33545.31646
1042,1042,1042,1042,1042,1042,1042,1042,2248,13.32,47.0,0.084,490.0,539.1,33332.65823
1043,1043,1043,1043,1043,1043,1043,1043,2249,13.34,47.16,0.084,445.0,493.6,33229.36709
1044,1044,1044,1044,1044,1044,1044,1044,2250,13.43,45.03,0.081,448.0,506.2,33253.67089
1045,1045,1045,1045,1045,1045,1045,1045,2251,13.64,42.96,0.086,437.6,498.4,32986.32911
1046,1046,1046,1046,1046,1046,1046,1046,2252,13.7,37.38,0.083,413.8,473.0,32591.39241
1047,1047,1047,1047,1047,1047,1047,1047,2253,13.73,38.75,0.082,395.3,454.5,32354.43038
1048,1048,1048,1048,1048,1048,1048,1048,2254,13.9,38.82,0.085,332.8,380.4,32378.73418
1049,1049,1049,1049,1049,1049,1049,1049,2255,14.16,38.79,0.083,349.9,404.1,32129.62025
1050,1050,1050,1050,1050,1050,1050,1050,2256,14.1,38.95,0.084,253.6,289.9,32287.59494
1051,1051,1051,1051,1051,1051,1051,1051,2257,13.7,40.82,0.085,100.4,108.1,32238.98734
1052,1052,1052,1052,1052,1052,1052,1052,2258,13.93,42.49,0.081,269.4,311.5,32396.96203
1053,1053,1053,1053,1053,1053,1053,1053,2259,13.66,42.02,0.082,139.8,157.7,32257.21519
1054,1054,1054,1054,1054,1054,1054,1054,2260,13.41,43.36,0.083,167.0,192.9,31965.56962
1055,1055,1055,1055,1055,1055,1055,1055,2261,13.37,44.36,0.086,169.9,200.1,31655.6962
1056,1056,1056,1056,1056,1056,1056,1056,2262,13.46,44.76,0.087,141.6,166.8,31965.56962
1057,1057,1057,1057,1057,1057,1057,1057,2263,13.37,47.96,0.085,124.8,149.2,32755.44304
1058,1058,1058,1058,1058,1058,1058,1058,2264,13.22,49.5,0.084,69.38,79.6,34371.64557
1059,1059,1059,1059,1059,1059,1059,1059,2265,12.98,51.0,0.083,70.8,83.1,36449.62025
1060,1060,1060,1060,1060,1060,1060,1060,2266,12.87,51.54,0.084,41.7,48.19,39536.20253
1061,1061,1061,1061,1061,1061,1061,1061,2267,12.84,52.5,0.084,44.75,54.93,41565.56962
1062,1062,1062,1062,1062,1062,1062,1062,2268,12.78,53.24,0.082,31.77,37.63,42987.34177
1063,1063,1063,1063,1063,1063,1063,1063,2269,12.48,55.17,0.081,14.68,15.47,43400.50633
1064,1064,1064,1064,1064,1064,1064,1064,2270,12.33,55.17,0.082,7.21,7.48,43807.59494
1065,1065,1065,1065,1065,1065,1065,1065,2271,12.11,55.54,0.078,3.173,3.282,43965.56962
1066,1066,1066,1066,1066,1066,1066,1066,2272,12.16,55.57,0.082,1.058,1.079,44044.55696
1067,1067,1067,1067,1067,1067,1067,1067,2273,12.22,54.77,0.082,0.209,0.2,43777.21519
1068,1068,1068,1068,1068,1068,1068,1068,2274,12.22,54.74,0.082,0.088,0.1,43947.34177
1069,1069,1069,1069,1069,1069,1069,1069,2275,12.42,54.21,0.081,0.029,0.141,43813.67089
1070,1070,1070,1070,1070,1070,1070,1070,2276,12.62,53.14,0.079,0.062,0.13,43436.96203
1071,1071,1071,1071,1071,1071,1071,1071,2277,12.62,53.91,0.081,0.033,0.108,43364.05063
1072,1072,1072,1072,1072,1072,1072,1072,2278,12.78,53.5,0.081,0.059,0.1,42963.03797
1073,1073,1073,1073,1073,1073,1073,1073,2279,12.76,53.34,0.081,0.066,0.126,42890.12658
1074,1074,1074,1074,1074,1074,1074,1074,2166,16.14,58.81,0.082,0.051,0.1,21849.11392
1075,1075,1075,1075,1075,1075,1075,1075,2167,16.11,58.81,0.081,0.059,0.13,21496.70886
1076,1076,1076,1076,1076,1076,1076,1076,2168,16.22,58.44,0.081,0.055,0.096,20603.5443
1077,1077,1077,1077,1077,1077,1077,1077,2169,16.21,57.78,0.08,0.048,0.093,20172.1519
1078,1078,1078,1078,1078,1078,1078,1078,2170,16.24,57.98,0.081,0.084,0.1,20147.8481
1079,1079,1079,1079,1079,1079,1079,1079,2171,16.1,58.74,0.082,0.044,0.089,19831.89873
1080,1080,1080,1080,1080,1080,1080,1080,2280,12.66,53.7,0.08,0.073,0.141,42647.08861
1081,1081,1081,1081,1081,1081,1081,1081,2281,12.34,56.11,0.082,0.062,0.122,42969.11392
1082,1082,1082,1082,1082,1082,1082,1082,2282,11.76,59.88,0.084,0.059,0.126,43151.39241
1083,1083,1083,1083,1083,1083,1083,1083,2283,11.6,60.78,0.083,0.07,0.085,42817.21519
1084,1084,1084,1084,1084,1084,1084,1084,2284,11.4,62.12,0.086,0.066,0.104,42738.22785
1085,1085,1085,1085,1085,1085,1085,1085,2285,11.61,61.68,0.08,0.062,0.093,42574.17722
1086,1086,1086,1086,1086,1086,1086,1086,2286,12.02,60.18,0.084,0.11,0.07,41972.65823
1087,1087,1087,1087,1087,1087,1087,1087,2287,12.31,58.24,0.079,0.029,0.111,38922.53165
1088,1088,1088,1088,1088,1088,1088,1088,2288,11.8,61.65,0.086,0.07,0.1,38533.67089
1089,1089,1089,1089,1089,1089,1089,1089,2289,11.6,62.45,0.085,0.059,0.082,37755.94937
1090,1090,1090,1090,1090,1090,1090,1090,2290,11.29,63.45,0.089,0.055,0.126,37063.29114
1091,1091,1091,1091,1091,1091,1091,1091,2291,11.23,64.12,0.09,0.07,0.111,36376.70886
1092,1092,1092,1092,1092,1092,1092,1092,2292,11.21,64.72,0.087,0.062,0.119,35896.70886
1093,1093,1093,1093,1093,1093,1093,1093,2293,11.04,65.42,0.086,0.062,0.122,35143.29114
1094,1094,1094,1094,1094,1094,1094,1094,2294,11.07,65.39,0.085,0.048,0.104,36145.82278
1095,1095,1095,1095,1095,1095,1095,1095,2295,10.9,66.02,0.085,0.062,0.134,36783.79747
1096,1096,1096,1096,1096,1096,1096,1096,2296,10.99,66.15,0.089,0.044,0.126,35671.89873
1097,1097,1097,1097,1097,1097,1097,1097,2297,11.02,65.79,0.091,0.044,0.115,35204.05063
1098,1098,1098,1098,1098,1098,1098,1098,2298,11.18,65.55,0.087,0.059,0.085,34231.89873
1099,1099,1099,1099,1099,1099,1099,1099,2299,11.11,65.19,0.085,0.044,0.126,33205.06329
1100,1100,1100,1100,1100,1100,1100,1100,2300,11.09,65.05,0.085,0.059,0.089,32220.75949
1101,1101,1101,1101,1101,1101,1101,1101,2301,11.19,64.85,0.087,0.062,0.115,31127.08861
1102,1102,1102,1102,1102,1102,1102,1102,2302,11.14,65.79,0.089,0.055,0.115,30294.68354
1103,1103,1103,1103,1103,1103,1103,1103,2303,10.72,68.36,0.081,0.066,0.167,29516.96203
1104,1104,1104,1104,1104,1104,1104,1104,2172,16.17,57.91,0.079,0.066,0.108,19588.86076
1105,1105,1105,1105,1105,1105,1105,1105,2173,16.29,57.18,0.084,0.07,0.1,19546.32911
1106,1106,1106,1106,1106,1106,1106,1106,2174,16.69,54.71,0.08,0.088,0.085,19224.3038
1107,1107,1107,1107,1107,1107,1107,1107,2175,16.78,52.87,0.081,0.051,0.074,19200.0
1108,1108,1108,1108,1108,1108,1108,1108,2176,16.7,52.8,0.081,0.048,0.126,19175.6962
1109,1109,1109,1109,1109,1109,1109,1109,2177,16.84,51.67,0.084,0.048,0.137,19023.79747
1110,1110,1110,1110,1110,1110,1110,1110,2178,16.83,51.64,0.083,0.062,0.089,19011.64557
1111,1111,1111,1111,1111,1111,1111,1111,2179,16.67,52.27,0.08,0.048,0.126,18890.12658
1112,1112,1112,1112,1112,1112,1112,1112,2180,16.92,51.44,0.078,0.066,0.145,18944.81013
1113,1113,1113,1113,1113,1113,1113,1113,2181,17.09,50.23,0.081,0.055,0.096,19005.56962
1114,1114,1114,1114,1114,1114,1114,1114,2182,17.17,50.03,0.082,0.062,0.085,18902.27848
1115,1115,1115,1115,1115,1115,1115,1115,2183,17.16,49.83,0.082,0.062,0.141,19078.48101
1116,1116,1116,1116,1116,1116,1116,1116,2184,17.01,53.64,0.081,0.048,0.108,19443.03797
1117,1117,1117,1117,1117,1117,1117,1117,2185,16.54,56.94,0.081,0.059,0.137,19783.29114
1118,1118,1118,1118,1118,1118,1118,1118,2186,15.85,67.46,0.082,0.07,0.126,19971.64557
1119,1119,1119,1119,1119,1119,1119,1119,2187,14.21,76.4,0.084,0.059,0.182,20178.22785
1120,1120,1120,1120,1120,1120,1120,1120,2188,13.27,79.8,0.082,0.113,0.111,20172.1519
1121,1121,1121,1121,1121,1121,1121,1121,2189,12.68,83.4,0.08,0.099,0.152,20554.93671
1122,1122,1122,1122,1122,1122,1122,1122,2190,12.84,84.4,0.075,0.059,0.148,21466.32911
1123,1123,1123,1123,1123,1123,1123,1123,2191,13.68,82.4,0.074,0.073,0.159,22031.39241
1124,1124,1124,1124,1124,1124,1124,1124,2192,14.33,72.8,0.076,0.059,0.185,21946.32911
1125,1125,1125,1125,1125,1125,1125,1125,2193,14.69,70.1,0.076,0.04,0.137,21915.94937
1126,1126,1126,1126,1126,1126,1126,1126,2194,14.79,67.32,0.076,0.07,0.119,21751.89873
1127,1127,1127,1127,1127,1127,1127,1127,2195,14.69,68.12,0.076,0.084,0.148,21636.4557
1128,1128,1128,1128,1128,1128,1128,1128,2196,14.42,69.26,0.074,0.084,0.119,22973.16456
1129,1129,1129,1129,1129,1129,1129,1129,2197,14.4,69.23,0.076,0.084,0.178,23283.03797
1130,1130,1130,1130,1130,1130,1130,1130,2198,14.38,69.43,0.078,0.088,0.152,23167.59494
1131,1131,1131,1131,1131,1131,1131,1131,2199,14.46,68.26,0.079,0.081,0.126,23738.73418
1132,1132,1132,1132,1132,1132,1132,1132,2200,14.36,68.86,0.077,0.081,0.156,24322.02532
1133,1133,1133,1133,1133,1133,1133,1133,2201,13.47,80.8,0.082,0.07,0.215,24923.5443
1134,1134,1134,1134,1134,1134,1134,1134,2202,12.3,84.3,0.08,0.084,0.156,24905.31646
1135,1135,1135,1135,1135,1135,1135,1135,2203,12.04,85.4,0.08,0.066,0.2,22900.25316
1136,1136,1136,1136,1136,1136,1136,1136,2204,11.64,85.5,0.08,0.07,0.193,23708.35443
1137,1137,1137,1137,1137,1137,1137,1137,2205,11.63,85.0,0.074,0.077,0.178,24753.41772
1138,1138,1138,1138,1138,1138,1138,1138,2206,11.54,84.8,0.077,0.07,0.182,24382.78481
1139,1139,1139,1139,1139,1139,1139,1139,2207,11.31,84.8,0.077,0.095,0.159,23951.39241
1140,1140,1140,1140,1140,1140,1140,1140,2208,11.31,84.3,0.078,0.095,0.204,24249.11392
1141,1141,1141,1141,1141,1141,1141,1141,2209,11.52,83.8,0.079,0.117,0.26,24668.35443
1142,1142,1142,1142,1142,1142,1142,1142,2210,11.72,82.8,0.085,0.264,0.36,24826.32911
1143,1143,1143,1143,1143,1143,1143,1143,2211,11.8,82.5,0.083,0.644,0.716,25749.87342
1144,1144,1144,1144,1144,1144,1144,1144,2212,11.89,82.2,0.083,4.187,4.324,25780.25316
1145,1145,1145,1145,1145,1145,1145,1145,2213,11.88,82.1,0.078,9.59,9.88,26478.98734
1146,1146,1146,1146,1146,1146,1146,1146,2214,12.13,80.1,0.079,22.42,22.83,26977.21519
1147,1147,1147,1147,1147,1147,1147,1147,2215,12.37,76.4,0.079,43.94,44.74,27791.39241
1148,1148,1148,1148,1148,1148,1148,1148,2216,12.46,74.5,0.078,61.98,62.73,28514.43038
1149,1149,1149,1149,1149,1149,1149,1149,2217,12.57,71.8,0.081,67.26,68.22,28860.75949
1150,1150,1150,1150,1150,1150,1150,1150,2218,12.62,71.5,0.08,73.6,74.5,29194.93671
1151,1151,1151,1151,1151,1151,1151,1151,2219,12.72,70.9,0.081,75.5,76.7,30264.3038
1152,1152,1152,1152,1152,1152,1152,1152,2304,10.57,69.96,0.082,0.077,0.13,28362.53165
1153,1153,1153,1153,1153,1153,1153,1153,2305,10.42,71.3,0.084,0.059,0.134,27773.16456
1154,1154,1154,1154,1154,1154,1154,1154,2306,10.31,72.2,0.086,0.048,0.108,27232.40506
1155,1155,1155,1155,1155,1155,1155,1155,2307,10.34,72.2,0.08,0.048,0.134,26697.72152
1156,1156,1156,1156,1156,1156,1156,1156,2308,10.18,73.6,0.082,0.073,0.126,26223.79747
1157,1157,1157,1157,1157,1157,1157,1157,2309,10.19,73.7,0.087,0.051,0.119,25458.22785
1158,1158,1158,1158,1158,1158,1158,1158,2364,10.37,71.3,0.08,236.2,233.2,31139.24051
1159,1159,1159,1159,1159,1159,1159,1159,2365,10.64,69.08,0.081,263.0,256.2,31923.03797
1160,1160,1160,1160,1160,1160,1160,1160,2366,10.87,68.68,0.082,288.1,277.3,32609.62025
1161,1161,1161,1161,1161,1161,1161,1161,2367,11.16,69.08,0.079,314.3,281.3,32901.26582
1162,1162,1162,1162,1162,1162,1162,1162,2368,11.45,69.01,0.083,337.9,300.2,32767.59494
1163,1163,1163,1163,1163,1163,1163,1163,2369,11.77,67.65,0.081,361.9,325.4,33460.25316
1164,1164,1164,1164,1164,1164,1164,1164,2370,12.12,61.7,0.082,383.3,348.6,33836.96203
1165,1165,1165,1165,1165,1165,1165,1165,2371,12.38,59.07,0.085,403.4,364.8,33970.63291
1166,1166,1166,1166,1166,1166,1166,1166,2372,12.66,58.3,0.083,422.3,366.9,34450.63291
1167,1167,1167,1167,1167,1167,1167,1167,2373,12.89,56.83,0.083,441.2,386.5,34815.18987
1168,1168,1168,1168,1168,1168,1168,1168,2374,12.86,55.26,0.084,455.3,423.2,35325.56962
1169,1169,1169,1169,1169,1169,1169,1169,2375,13.1,55.73,0.083,467.8,418.6,35307.34177
1170,1170,1170,1170,1170,1170,1170,1170,2376,13.32,53.76,0.082,481.8,405.9,35276.96203
1171,1171,1171,1171,1171,1171,1171,1171,2377,13.39,52.52,0.086,494.3,402.8,35520.0
1172,1172,1172,1172,1172,1172,1172,1172,2378,13.61,51.35,0.083,504.6,422.1,36006.07595
1173,1173,1173,1173,1173,1173,1173,1173,2379,13.71,52.39,0.085,514.5,449.8,36103.29114
1174,1174,1174,1174,1174,1174,1174,1174,2380,13.67,51.79,0.084,516.7,484.0,36358.48101
1175,1175,1175,1175,1175,1175,1175,1175,2381,13.61,50.25,0.084,522.0,500.6,36030.37975
1176,1176,1176,1176,1176,1176,1176,1176,2382,13.39,47.71,0.084,531.9,512.3,35629.36709
1177,1177,1177,1177,1177,1177,1177,1177,2383,13.58,46.31,0.085,536.7,520.7,35459.24051
1178,1178,1178,1178,1178,1178,1178,1178,2384,13.66,49.22,0.083,538.9,547.5,35204.05063
1179,1179,1179,1179,1179,1179,1179,1179,2385,13.68,49.38,0.084,539.9,557.3,34875.94937
1180,1180,1180,1180,1180,1180,1180,1180,2386,13.78,47.35,0.085,536.5,568.7,34584.3038
1181,1181,1181,1181,1181,1181,1181,1181,2387,13.79,47.11,0.084,530.9,575.0,34499.24051
1182,1182,1182,1182,1182,1182,1182,1182,2388,13.99,47.85,0.087,527.2,577.6,33879.49367
1183,1183,1183,1183,1183,1183,1183,1183,2389,14.06,47.71,0.084,520.8,575.4,34116.4557
1184,1184,1184,1184,1184,1184,1184,1184,2390,14.11,47.31,0.082,497.2,549.5,33557.46835
1185,1185,1185,1185,1185,1185,1185,1185,2391,14.15,44.21,0.087,494.5,550.0,33253.67089
1186,1186,1186,1186,1186,1186,1186,1186,2392,14.04,44.91,0.09,397.4,437.0,33454.17722
1187,1187,1187,1187,1187,1187,1187,1187,2393,13.94,46.11,0.083,430.9,480.4,33314.43038
1188,1188,1188,1188,1188,1188,1188,1188,2394,14.23,46.54,0.083,469.6,528.0,33709.36709
1189,1189,1189,1189,1189,1189,1189,1189,2395,14.29,45.48,0.086,469.8,529.2,33751.89873
1190,1190,1190,1190,1190,1190,1190,1190,2396,14.17,43.97,0.084,421.1,475.1,33381.26582
1191,1191,1191,1191,1191,1191,1191,1191,2397,14.28,45.38,0.084,430.4,488.4,33521.01266
1192,1192,1192,1192,1192,1192,1192,1192,2398,14.13,47.45,0.085,360.3,402.1,33551.39241
1193,1193,1193,1193,1193,1193,1193,1193,2399,14.05,49.35,0.088,172.1,184.7,33211.13924
1194,1194,1194,1194,1194,1194,1194,1194,2400,13.93,48.18,0.084,198.4,217.2,32858.73418
1195,1195,1195,1195,1195,1195,1195,1195,2401,13.77,46.74,0.084,147.8,162.5,32633.92405
1196,1196,1196,1196,1196,1196,1196,1196,2402,13.96,45.54,0.085,234.9,274.3,32773.67089
1197,1197,1197,1197,1197,1197,1197,1197,2403,14.04,44.31,0.084,239.5,284.9,32834.43038
1198,1198,1198,1198,1198,1198,1198,1198,2404,13.98,46.81,0.085,208.6,249.4,32731.13924
1199,1199,1199,1199,1199,1199,1199,1199,2405,13.92,45.78,0.084,188.3,225.2,32870.88608
1200,1200,1200,1200,1200,1200,1200,1200,2406,13.7,46.21,0.083,105.5,122.7,32767.59494
1201,1201,1201,1201,1201,1201,1201,1201,2407,13.47,47.85,0.085,59.27,65.32,33350.88608
