,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
1360,1360,1360,1360,1360,0.372,0.0,242.36,1.6,0.0,0.0,0.0
1361,1361,1361,1361,1361,0.374,0.0,243.07,1.6,0.0,0.0,0.0
1362,1362,1362,1362,1362,0.376,0.0,243.9,1.6,0.0,0.0,0.0
1363,1363,1363,1363,1363,0.376,0.0,243.92,1.6,0.0,0.0,0.0
1364,1364,1364,1364,1364,0.376,0.0,243.99,1.6,0.0,0.0,0.0
1365,1365,1365,1365,1365,0.376,0.0,243.73,1.6,0.0,0.0,0.0
1366,1366,1366,1366,1366,0.374,0.0,243.29,1.6,0.0,0.0,0.0
1367,1367,1367,1367,1367,0.374,0.0,242.93,1.6,0.0,0.0,0.0
1368,1368,1368,1368,1368,0.372,0.0,242.03,1.6,0.0,0.0,0.0
1369,1369,1369,1369,1369,0.372,0.0,242.37,1.6,0.0,0.0,0.0
1370,1370,1370,1370,1370,0.378,0.0,243.19,1.6,0.0,0.0,0.0
1371,1371,1371,1371,1371,0.386,0.0,244.29,1.6,0.0,0.0,0.0
1372,1372,1372,1372,1372,0.388,0.0,245.09,1.6,0.0,0.0,0.0
1373,1373,1373,1373,1373,0.386,0.0,244.52,1.6,0.0,0.0,0.0
1374,1374,1374,1374,1374,0.384,0.0,244.21,1.6,0.0,0.0,0.0
1375,1375,1375,1375,1375,0.386,0.0,244.81,1.6,0.0,0.0,0.0
1376,1376,1376,1376,1376,0.382,0.0,244.26,1.6,0.0,0.0,0.0
1377,1377,1377,1377,1377,0.374,0.0,243.13,1.6,0.0,0.0,0.0
1378,1378,1378,1378,1378,0.376,0.0,243.73,1.6,0.0,0.0,0.0
1379,1379,1379,1379,1379,0.376,0.0,243.56,1.6,0.0,0.0,0.0
1380,1380,1380,1380,1380,0.372,0.0,242.78,1.6,0.0,0.0,0.0
1381,1381,1381,1381,1381,0.37,0.0,242.02,1.6,0.0,0.0,0.0
1382,1382,1382,1382,1382,0.396,0.0,242.33,1.8,0.0,0.0,0.0
1383,1383,1383,1383,1383,0.484,0.16,242.54,2.0,0.0,0.0,0.0
1384,1384,1384,1384,1384,0.48,0.16,242.52,2.0,0.0,0.0,0.0
1385,1385,1385,1385,1385,0.476,0.16,242.38,2.0,0.0,0.0,0.0
1386,1386,1386,1386,1386,0.478,0.164,243.23,2.0,0.0,0.0,0.0
1387,1387,1387,1387,1387,0.522,0.206,242.43,2.4,0.0,0.0,0.0
1388,1388,1388,1388,1388,0.548,0.266,242.49,2.4,0.0,0.0,0.0
1389,1389,1389,1389,1389,0.548,0.266,242.73,2.4,0.0,0.0,0.0
1390,1390,1390,1390,1390,0.548,0.27,243.15,2.4,0.0,0.0,0.0
1391,1391,1391,1391,1391,0.546,0.268,243.06,2.4,0.0,0.0,0.0
1392,1392,1392,1392,1392,0.544,0.27,243.34,2.4,0.0,0.0,0.0
1393,1393,1393,1393,1393,0.546,0.276,244.03,2.4,0.0,0.0,0.0
1394,1394,1394,1394,1394,0.546,0.278,244.51,2.4,0.0,0.0,0.0
1395,1395,1395,1395,1395,0.544,0.278,244.44,2.4,0.0,0.0,0.0
1396,1396,1396,1396,1396,0.502,0.214,244.47,2.2,0.0,0.0,0.0
1397,1397,1397,1397,1397,0.472,0.17,244.45,2.0,0.0,0.0,0.0
1398,1398,1398,1398,1398,0.456,0.146,243.91,2.0,0.0,0.0,0.0
1399,1399,1399,1399,1399,0.378,0.0,244.58,1.6,0.0,0.0,0.0
1400,1400,1400,1400,1400,0.38,0.0,244.82,1.6,0.0,0.0,0.0
1401,1401,1401,1401,1401,0.376,0.0,243.91,1.6,0.0,0.0,0.0
1402,1402,1402,1402,1402,0.38,0.0,245.05,1.6,0.0,0.0,0.0
1403,1403,1403,1403,1403,0.38,0.0,245.12,1.6,0.0,0.0,0.0
1404,1404,1404,1404,1404,0.378,0.0,244.18,1.6,0.0,0.0,0.0
1405,1405,1405,1405,1405,0.376,0.0,243.82,1.6,0.0,0.0,0.0
1406,1406,1406,1406,1406,0.376,0.0,243.65,1.6,0.0,0.0,0.0
1407,1407,1407,1407,1407,0.378,0.0,244.07,1.6,0.0,0.0,0.0
1408,1408,1408,1408,1408,0.378,0.0,244.13,1.6,0.0,0.0,0.0
1409,1409,1409,1409,1409,0.376,0.0,243.75,1.6,0.0,0.0,0.0
1410,1410,1410,1410,1410,0.376,0.0,243.98,1.6,0.0,0.0,0.0
1411,1411,1411,1411,1411,0.378,0.0,244.38,1.6,0.0,0.0,0.0
1412,1412,1412,1412,1412,0.378,0.0,244.48,1.6,0.0,0.0,0.0
1413,1413,1413,1413,1413,0.378,0.0,244.62,1.6,0.0,0.0,0.0
1414,1414,1414,1414,1414,0.38,0.0,244.93,1.6,0.0,0.0,0.0
1415,1415,1415,1415,1415,0.378,0.0,244.01,1.6,0.0,0.0,0.0
1416,1416,1416,1416,1416,0.376,0.0,243.79,1.6,0.0,0.0,0.0
1417,1417,1417,1417,1417,0.38,0.0,244.85,1.6,0.0,0.0,0.0
1418,1418,1418,1418,1418,0.38,0.0,244.62,1.6,0.0,0.0,0.0
1419,1419,1419,1419,1419,0.378,0.0,243.97,1.6,0.0,0.0,0.0
1420,1420,1420,1420,1420,0.38,0.0,244.99,1.6,0.0,0.0,0.0
1421,1421,1421,1421,1421,0.38,0.0,244.81,1.6,0.0,0.0,0.0
1422,1422,1422,1422,1422,0.384,0.0,245.91,1.6,0.0,0.0,0.0
1423,1423,1423,1423,1423,0.384,0.0,246.3,1.6,0.0,0.0,0.0
1424,1424,1424,1424,1424,0.382,0.0,245.61,1.6,0.0,0.0,0.0
1425,1425,1425,1425,1425,0.494,0.162,244.73,2.2,0.0,0.0,0.0
1426,1426,1426,1426,1426,0.486,0.17,244.27,2.0,0.0,0.0,0.0
1427,1427,1427,1427,1427,0.484,0.172,244.57,2.0,0.0,0.0,0.0
1428,1428,1428,1428,1428,0.572,0.272,244.76,2.6,0.0,0.0,0.0
1429,1429,1429,1429,1429,0.558,0.278,244.48,2.4,0.0,0.0,0.0
1430,1430,1430,1430,1430,0.56,0.282,245.23,2.6,0.0,0.0,0.0
1431,1431,1431,1431,1431,0.556,0.28,244.77,2.4,0.0,0.0,0.0
1432,1432,1432,1432,1432,0.556,0.284,245.49,2.4,0.0,0.0,0.0
1433,1433,1433,1433,1433,0.548,0.274,244.09,2.4,0.0,0.0,0.0
1434,1434,1434,1434,1434,0.538,0.258,241.72,2.4,0.0,0.0,0.0
1435,1435,1435,1435,1435,0.536,0.258,241.77,2.4,0.0,0.0,0.0
1436,1436,1436,1436,1436,0.498,0.204,241.36,2.2,0.0,0.0,0.0
1437,1437,1437,1437,1437,0.464,0.152,241.51,2.0,0.0,0.0,0.0
1438,1438,1438,1438,1438,0.462,0.15,241.01,2.0,0.0,0.0,0.0
1439,1439,1439,1439,1439,0.46,0.15,240.75,2.0,0.0,0.0,0.0
1440,1440,1440,1440,1440,1.62,0.07,241.25,6.6,0.0,0.0,18.0
1441,1441,1441,1441,1441,1.626,0.072,241.74,6.6,0.0,0.0,18.0
1442,1442,1442,1442,1442,1.622,0.072,241.52,6.6,0.0,0.0,18.0
1443,1443,1443,1443,1443,1.612,0.07,240.82,6.6,0.0,0.0,18.0
1444,1444,1444,1444,1444,1.612,0.07,240.8,6.6,0.0,0.0,18.0
1445,1445,1445,1445,1445,1.546,0.0,240.66,6.4,0.0,0.0,17.0
1446,1446,1446,1446,1446,1.544,0.0,240.79,6.4,0.0,0.0,18.0
1447,1447,1447,1447,1447,1.55,0.0,241.33,6.4,0.0,0.0,18.0
1448,1448,1448,1448,1448,1.548,0.0,241.23,6.4,0.0,0.0,18.0
1449,1449,1449,1449,1449,1.548,0.0,241.27,6.4,0.0,0.0,18.0
1450,1450,1450,1450,1450,1.55,0.0,241.42,6.4,0.0,0.0,18.0
1451,1451,1451,1451,1451,1.544,0.0,240.93,6.4,0.0,0.0,17.0
1452,1452,1452,1452,1452,1.542,0.0,240.71,6.4,0.0,0.0,18.0
1453,1453,1453,1453,1453,1.53,0.0,239.7,6.4,0.0,0.0,18.0
1454,1454,1454,1454,1454,1.532,0.0,239.85,6.4,0.0,0.0,17.0
1455,1455,1455,1455,1455,1.536,0.0,240.22,6.4,0.0,0.0,18.0
1456,1456,1456,1456,1456,1.54,0.0,240.55,6.4,0.0,0.0,18.0
1457,1457,1457,1457,1457,1.53,0.0,239.63,6.4,0.0,0.0,18.0
1458,1458,1458,1458,1458,1.53,0.0,239.59,6.4,0.0,0.0,17.0
1459,1459,1459,1459,1459,1.532,0.0,239.76,6.4,0.0,0.0,18.0
1460,1460,1460,1460,1460,1.534,0.0,239.96,6.4,0.0,0.0,17.0
1461,1461,1461,1461,1461,1.534,0.0,239.96,6.4,0.0,0.0,18.0
1462,1462,1462,1462,1462,1.54,0.0,240.47,6.4,0.0,0.0,18.0
1463,1463,1463,1463,1463,1.538,0.0,240.32,6.4,0.0,0.0,18.0
1464,1464,1464,1464,1464,1.538,0.0,240.39,6.4,0.0,0.0,17.0
1465,1465,1465,1465,1465,1.546,0.0,241.04,6.4,0.0,0.0,18.0
1466,1466,1466,1466,1466,1.594,0.0,241.15,6.6,0.0,0.0,18.0
1467,1467,1467,1467,1467,1.652,0.098,240.65,6.8,0.0,0.0,18.0
1468,1468,1468,1468,1468,1.646,0.098,240.4,6.8,0.0,0.0,17.0
1469,1469,1469,1469,1469,1.646,0.098,240.63,6.8,0.0,0.0,18.0
1470,1470,1470,1470,1470,1.652,0.1,241.14,6.8,0.0,0.0,18.0
1471,1471,1471,1471,1471,1.646,0.1,240.76,6.8,0.0,0.0,18.0
1472,1472,1472,1472,1472,1.648,0.1,241.08,6.8,0.0,0.0,18.0
1473,1473,1473,1473,1473,1.64,0.098,240.51,6.8,0.0,0.0,17.0
1474,1474,1474,1474,1474,1.65,0.102,241.39,6.8,0.0,0.0,18.0
1475,1475,1475,1475,1475,1.654,0.104,241.84,6.8,0.0,0.0,18.0
1476,1476,1476,1476,1476,1.684,0.118,242.44,7.0,0.0,0.0,18.0
1477,1477,1477,1477,1477,1.738,0.212,242.57,7.2,0.0,0.0,18.0
1478,1478,1478,1478,1478,1.734,0.212,242.44,7.2,0.0,0.0,18.0
1479,1479,1479,1479,1479,1.728,0.208,242.03,7.2,0.0,0.0,18.0
1480,1480,1480,1480,1480,1.73,0.21,242.26,7.2,0.0,0.0,18.0
1481,1481,1481,1481,1481,1.726,0.208,242.05,7.2,0.0,0.0,18.0
1482,1482,1482,1482,1482,1.674,0.13,242.55,6.8,0.0,0.0,18.0
1483,1483,1483,1483,1483,1.644,0.078,243.28,6.6,0.0,0.0,18.0
1484,1484,1484,1484,1484,1.65,0.078,243.73,6.6,0.0,0.0,19.0
1485,1485,1485,1485,1485,1.65,0.08,243.92,6.6,0.0,0.0,18.0
1486,1486,1486,1486,1486,1.618,0.0,243.42,6.6,0.0,0.0,18.0
1487,1487,1487,1487,1487,1.582,0.0,243.94,6.4,0.0,0.0,18.0
1488,1488,1488,1488,1488,1.584,0.0,244.16,6.4,0.0,0.0,19.0
1489,1489,1489,1489,1489,1.58,0.0,243.87,6.4,0.0,0.0,18.0
1490,1490,1490,1490,1490,1.588,0.0,244.47,6.4,0.0,0.0,18.0
1491,1491,1491,1491,1491,1.586,0.0,244.25,6.4,0.0,0.0,18.0
1492,1492,1492,1492,1492,1.568,0.0,242.77,6.4,0.0,0.0,18.0
1493,1493,1493,1493,1493,1.564,0.0,242.47,6.4,0.0,0.0,18.0
1494,1494,1494,1494,1494,1.568,0.0,242.82,6.4,0.0,0.0,19.0
1495,1495,1495,1495,1495,1.568,0.0,242.87,6.4,0.0,0.0,18.0
1496,1496,1496,1496,1496,1.56,0.0,242.2,6.4,0.0,0.0,18.0
1497,1497,1497,1497,1497,1.548,0.0,241.16,6.4,0.0,0.0,17.0
1498,1498,1498,1498,1498,1.546,0.0,241.03,6.4,0.0,0.0,18.0
1499,1499,1499,1499,1499,1.546,0.0,241.02,6.4,0.0,0.0,18.0
1500,1500,1500,1500,1500,1.542,0.0,240.58,6.4,0.0,0.0,18.0
1501,1501,1501,1501,1501,1.542,0.0,240.7,6.4,0.0,0.0,18.0
1502,1502,1502,1502,1502,1.544,0.0,240.81,6.4,0.0,0.0,17.0
1503,1503,1503,1503,1503,1.59,0.0,241.59,6.6,0.0,0.0,18.0
1504,1504,1504,1504,1504,1.638,0.092,241.8,6.8,0.0,0.0,18.0
1505,1505,1505,1505,1505,1.64,0.092,241.94,6.8,0.0,2.0,18.0
1506,1506,1506,1506,1506,1.64,0.092,242.1,6.8,0.0,1.0,18.0
1507,1507,1507,1507,1507,1.62,0.088,240.46,6.6,0.0,1.0,18.0
1508,1508,1508,1508,1508,1.614,0.084,239.77,6.6,0.0,2.0,18.0
1509,1509,1509,1509,1509,1.612,0.084,239.61,6.6,0.0,1.0,17.0
1510,1510,1510,1510,1510,1.634,0.098,239.45,6.8,0.0,1.0,18.0
1511,1511,1511,1511,1511,1.722,0.218,239.72,7.2,0.0,2.0,17.0
1512,1512,1512,1512,1512,1.716,0.216,239.44,7.2,0.0,1.0,18.0
1513,1513,1513,1513,1513,1.712,0.216,239.33,7.2,0.0,2.0,18.0
1514,1514,1514,1514,1514,1.718,0.218,239.91,7.2,0.0,1.0,17.0
1515,1515,1515,1515,1515,1.714,0.218,239.78,7.2,0.0,1.0,18.0
1516,1516,1516,1516,1516,1.714,0.218,239.87,7.2,0.0,2.0,17.0
1517,1517,1517,1517,1517,1.72,0.222,240.6,7.2,0.0,1.0,18.0
1518,1518,1518,1518,1518,1.716,0.22,240.4,7.2,0.0,1.0,18.0
1519,1519,1519,1519,1519,1.754,0.244,241.15,7.2,0.0,2.0,18.0
1520,1520,1520,1520,1520,1.794,0.326,241.0,7.4,0.0,1.0,18.0
1521,1521,1521,1521,1521,1.79,0.326,240.82,7.4,0.0,1.0,17.0
1522,1522,1522,1522,1522,1.784,0.324,240.5,7.4,0.0,2.0,18.0
1523,1523,1523,1523,1523,1.782,0.324,240.49,7.4,0.0,1.0,18.0
1524,1524,1524,1524,1524,1.778,0.322,240.28,7.4,0.0,1.0,18.0
1525,1525,1525,1525,1525,1.72,0.226,240.77,7.2,0.0,0.0,17.0
1526,1526,1526,1526,1526,1.638,0.11,240.31,6.8,0.0,0.0,18.0
1527,1527,1527,1527,1527,1.602,0.068,239.95,6.6,0.0,0.0,18.0
1528,1528,1528,1528,1528,1.604,0.068,240.04,6.6,0.0,0.0,17.0
1529,1529,1529,1529,1529,1.562,0.0,240.27,6.4,0.0,0.0,18.0
1530,1530,1530,1530,1530,1.542,0.0,240.63,6.4,0.0,0.0,18.0
1531,1531,1531,1531,1531,1.544,0.0,240.77,6.4,0.0,0.0,18.0
1532,1532,1532,1532,1532,1.55,0.0,241.29,6.4,0.0,0.0,18.0
1533,1533,1533,1533,1533,1.552,0.0,241.43,6.4,0.0,0.0,17.0
1534,1534,1534,1534,1534,1.544,0.0,240.74,6.4,0.0,0.0,18.0
1535,1535,1535,1535,1535,1.53,0.0,239.55,6.4,0.0,0.0,18.0
1536,1536,1536,1536,1536,1.528,0.0,239.43,6.4,0.0,0.0,17.0
1537,1537,1537,1537,1537,1.53,0.0,239.65,6.4,0.0,0.0,18.0
1538,1538,1538,1538,1538,1.542,0.0,240.61,6.4,0.0,0.0,18.0
1539,1539,1539,1539,1539,1.544,0.0,240.82,6.4,0.0,0.0,18.0
1540,1540,1540,1540,1540,1.54,0.0,240.38,6.4,0.0,0.0,17.0
1541,1541,1541,1541,1541,1.536,0.0,240.16,6.4,0.0,0.0,18.0
1542,1542,1542,1542,1542,1.536,0.0,240.21,6.4,0.0,0.0,18.0
1543,1543,1543,1543,1543,1.542,0.0,240.66,6.4,0.0,0.0,18.0
1544,1544,1544,1544,1544,1.552,0.0,241.42,6.4,0.0,0.0,17.0
1545,1545,1545,1545,1545,1.556,0.0,241.77,6.4,0.0,0.0,18.0
1546,1546,1546,1546,1546,1.556,0.0,241.84,6.4,0.0,0.0,18.0
1547,1547,1547,1547,1547,1.566,0.0,242.59,6.4,0.0,0.0,18.0
1548,1548,1548,1548,1548,1.562,0.0,242.24,6.4,0.0,0.0,18.0
1549,1549,1549,1549,1549,1.56,0.0,242.21,6.4,0.0,0.0,18.0
1550,1550,1550,1550,1550,1.556,0.0,241.88,6.4,0.0,0.0,18.0
1551,1551,1551,1551,1551,1.556,0.0,241.8,6.4,0.0,0.0,18.0
1552,1552,1552,1552,1552,1.552,0.0,241.52,6.4,0.0,0.0,18.0
1553,1553,1553,1553,1553,1.552,0.0,241.44,6.4,0.0,0.0,18.0
1554,1554,1554,1554,1554,1.554,0.0,241.68,6.4,0.0,0.0,18.0
1555,1555,1555,1555,1555,1.678,0.106,241.58,6.8,0.0,0.0,18.0
1556,1556,1556,1556,1556,1.658,0.102,241.23,6.8,0.0,0.0,18.0
1557,1557,1557,1557,1557,1.648,0.1,240.62,6.8,0.0,0.0,17.0
1558,1558,1558,1558,1558,1.664,0.106,242.04,6.8,0.0,0.0,18.0
1559,1559,1559,1559,1559,1.688,0.114,244.2,6.8,0.0,0.0,19.0
1560,1560,1560,1560,1560,1.678,0.112,243.42,6.8,0.0,0.0,18.0
1561,1561,1561,1561,1561,1.678,0.112,243.56,6.8,0.0,0.0,18.0
1562,1562,1562,1562,1562,1.682,0.112,243.91,6.8,0.0,0.0,18.0
1563,1563,1563,1563,1563,1.742,0.184,243.38,7.2,0.0,0.0,18.0
1564,1564,1564,1564,1564,1.732,0.212,242.19,7.2,0.0,0.0,18.0
1565,1565,1565,1565,1565,1.726,0.208,241.65,7.2,0.0,0.0,18.0
1566,1566,1566,1566,1566,1.724,0.208,241.63,7.2,0.0,0.0,18.0
1567,1567,1567,1567,1567,1.724,0.208,241.7,7.2,0.0,0.0,18.0
1568,1568,1568,1568,1568,1.732,0.212,242.53,7.2,0.0,0.0,18.0
1569,1569,1569,1569,1569,1.736,0.214,242.97,7.2,0.0,0.0,18.0
1570,1570,1570,1570,1570,1.656,0.098,243.07,6.8,0.0,0.0,18.0
1571,1571,1571,1571,1571,1.742,0.076,242.88,7.2,0.0,0.0,18.0
1572,1572,1572,1572,1572,1.76,0.0,243.16,7.2,0.0,0.0,19.0
1573,1573,1573,1573,1573,3.664,0.0,241.36,16.0,0.0,0.0,17.0
1574,1574,1574,1574,1574,2.014,0.0,243.03,9.2,0.0,0.0,19.0
1575,1575,1575,1575,1575,1.564,0.0,242.51,6.4,0.0,0.0,18.0
1576,1576,1576,1576,1576,1.844,0.0,242.14,7.6,0.0,0.0,18.0
1577,1577,1577,1577,1577,1.73,0.0,242.83,7.0,0.0,0.0,18.0
1578,1578,1578,1578,1578,1.63,0.0,242.79,6.6,0.0,0.0,18.0
1579,1579,1579,1579,1579,3.036,0.0,241.18,13.0,0.0,0.0,18.0
1580,1580,1580,1580,1580,3.204,0.0,241.66,13.2,0.0,0.0,17.0
1581,1581,1581,1581,1581,3.16,0.0,241.52,13.0,0.0,0.0,18.0
1582,1582,1582,1582,1582,3.152,0.0,241.48,13.0,0.0,0.0,18.0
1583,1583,1583,1583,1583,2.964,0.0,242.19,12.2,0.0,0.0,18.0
1584,1584,1584,1584,1584,2.682,0.0,242.88,11.0,0.0,0.0,18.0
1585,1585,1585,1585,1585,2.692,0.0,242.92,11.0,0.0,0.0,18.0
1586,1586,1586,1586,1586,2.702,0.0,243.33,11.0,0.0,0.0,19.0
1587,1587,1587,1587,1587,2.69,0.0,242.66,11.0,0.0,0.0,18.0
1588,1588,1588,1588,1588,2.69,0.0,242.63,11.0,0.0,0.0,18.0
1589,1589,1589,1589,1589,2.672,0.0,241.83,11.0,0.0,0.0,18.0
1590,1590,1590,1590,1590,2.664,0.0,241.4,11.0,0.0,0.0,18.0
1591,1591,1591,1591,1591,2.65,0.0,240.67,11.0,0.0,0.0,17.0
1592,1592,1592,1592,1592,2.66,0.0,241.12,11.0,0.0,0.0,18.0
1593,1593,1593,1593,1593,2.664,0.0,241.42,11.0,0.0,0.0,18.0
1594,1594,1594,1594,1594,2.678,0.0,242.0,11.0,0.0,0.0,18.0
1595,1595,1595,1595,1595,2.672,0.0,241.77,11.0,0.0,0.0,18.0
1596,1596,1596,1596,1596,2.682,0.0,242.24,11.0,0.0,0.0,18.0
1597,1597,1597,1597,1597,2.7,0.0,243.16,11.0,0.0,0.0,18.0
1598,1598,1598,1598,1598,2.704,0.0,243.41,11.0,0.0,0.0,18.0
1599,1599,1599,1599,1599,2.762,0.0,242.92,11.4,0.0,0.0,18.0
1600,1600,1600,1600,1600,2.8,0.098,242.78,11.4,0.0,0.0,18.0
1601,1601,1601,1601,1601,2.792,0.098,242.55,11.4,0.0,0.0,18.0
1602,1602,1602,1602,1602,2.772,0.1,242.63,11.4,0.0,0.0,18.0
1603,1603,1603,1603,1603,2.738,0.102,243.01,11.2,0.0,0.0,19.0
1604,1604,1604,1604,1604,2.83,0.202,243.24,11.6,0.0,0.0,18.0
1605,1605,1605,1605,1605,2.838,0.214,244.36,11.6,0.0,0.0,18.0
1606,1606,1606,1606,1606,2.83,0.212,243.99,11.6,0.0,0.0,18.0
1607,1607,1607,1607,1607,2.846,0.216,244.88,11.6,0.0,0.0,19.0
1608,1608,1608,1608,1608,2.84,0.216,244.77,11.6,0.0,0.0,18.0
1609,1609,1609,1609,1609,2.828,0.214,244.28,11.6,0.0,0.0,18.0
1610,1610,1610,1610,1610,2.824,0.214,244.16,11.6,0.0,0.0,19.0
1611,1611,1611,1611,1611,2.818,0.212,243.94,11.4,0.0,0.0,18.0
1612,1612,1612,1612,1612,2.81,0.21,243.65,11.4,0.0,0.0,18.0
1613,1613,1613,1613,1613,2.75,0.138,242.96,11.2,0.0,0.0,18.0
1614,1614,1614,1614,1614,2.682,0.0,242.69,11.0,0.0,0.0,18.0
1615,1615,1615,1615,1615,2.634,0.0,242.98,10.8,0.0,0.0,18.0
1616,1616,1616,1616,1616,2.632,0.0,242.85,10.8,0.0,0.0,18.0
1617,1617,1617,1617,1617,2.64,0.0,243.23,10.8,0.0,0.0,18.0
1618,1618,1618,1618,1618,2.646,0.0,243.58,10.8,0.0,0.0,19.0
1619,1619,1619,1619,1619,2.636,0.0,243.1,10.8,0.0,0.0,18.0
1620,1620,1620,1620,1620,2.638,0.0,243.2,10.8,0.0,0.0,18.0
1621,1621,1621,1621,1621,2.632,0.0,242.92,10.8,0.0,0.0,18.0
1622,1622,1622,1622,1622,2.628,0.0,242.61,10.8,0.0,0.0,18.0
1623,1623,1623,1623,1623,2.626,0.0,242.52,10.8,0.0,0.0,18.0
1624,1624,1624,1624,1624,2.624,0.0,242.43,10.8,0.0,0.0,18.0
1625,1625,1625,1625,1625,2.632,0.0,242.85,10.8,0.0,0.0,18.0
1626,1626,1626,1626,1626,2.634,0.0,242.95,10.8,0.0,0.0,18.0
1627,1627,1627,1627,1627,2.624,0.0,242.42,10.8,0.0,0.0,18.0
1628,1628,1628,1628,1628,2.628,0.0,242.62,10.8,0.0,0.0,18.0
1629,1629,1629,1629,1629,2.584,0.0,240.48,10.6,0.0,0.0,18.0
1630,1630,1630,1630,1630,2.57,0.0,239.69,10.6,0.0,0.0,18.0
1631,1631,1631,1631,1631,2.59,0.0,240.7,10.6,0.0,0.0,17.0
1632,1632,1632,1632,1632,2.588,0.0,240.61,10.6,0.0,0.0,18.0
1633,1633,1633,1633,1633,2.606,0.0,241.47,10.8,0.0,0.0,18.0
1634,1634,1634,1634,1634,2.606,0.0,241.52,10.8,0.0,0.0,18.0
1635,1635,1635,1635,1635,2.604,0.0,241.4,10.8,0.0,0.0,18.0
1636,1636,1636,1636,1636,2.594,0.0,240.91,10.6,0.0,0.0,18.0
1637,1637,1637,1637,1637,2.616,0.0,242.03,10.8,0.0,0.0,18.0
1638,1638,1638,1638,1638,2.614,0.0,241.93,10.8,0.0,0.0,18.0
1639,1639,1639,1639,1639,2.624,0.0,242.41,10.8,0.0,0.0,18.0
1640,1640,1640,1640,1640,2.644,0.0,243.4,10.8,0.0,0.0,18.0
1641,1641,1641,1641,1641,2.642,0.0,243.37,10.8,0.0,0.0,18.0
1642,1642,1642,1642,1642,2.65,0.0,243.77,10.8,0.0,0.0,18.0
1643,1643,1643,1643,1643,2.656,0.0,244.03,10.8,0.0,0.0,18.0
1644,1644,1644,1644,1644,2.762,0.086,244.06,11.2,0.0,0.0,19.0
1645,1645,1645,1645,1645,2.758,0.104,243.8,11.2,0.0,0.0,18.0
1646,1646,1646,1646,1646,2.734,0.1,242.69,11.2,0.0,0.0,18.0
1647,1647,1647,1647,1647,2.712,0.096,241.67,11.2,0.0,0.0,18.0
1648,1648,1648,1648,1648,2.788,0.18,241.72,11.4,0.0,0.0,18.0
1649,1649,1649,1649,1649,2.832,0.254,241.38,11.8,0.0,0.0,18.0
1650,1650,1650,1650,1650,2.856,0.322,241.22,11.8,0.0,1.0,17.0
1651,1651,1651,1651,1651,2.86,0.324,241.44,11.8,0.0,2.0,18.0
1652,1652,1652,1652,1652,2.86,0.326,241.7,11.8,0.0,1.0,18.0
1653,1653,1653,1653,1653,2.846,0.322,241.13,11.8,0.0,1.0,18.0
1654,1654,1654,1654,1654,2.854,0.324,241.56,11.8,0.0,2.0,18.0
1655,1655,1655,1655,1655,2.854,0.326,241.63,11.8,0.0,1.0,18.0
1656,1656,1656,1656,1656,2.838,0.32,240.9,11.8,0.0,2.0,18.0
1657,1657,1657,1657,1657,2.772,0.236,240.39,11.4,0.0,1.0,17.0
1658,1658,1658,1658,1658,2.772,0.218,241.09,11.4,0.0,1.0,18.0
1659,1659,1659,1659,1659,2.674,0.084,240.83,11.0,0.0,2.0,18.0
1660,1660,1660,1660,1660,2.676,0.082,240.91,11.0,0.0,1.0,18.0
1661,1661,1661,1661,1661,2.696,0.086,242.03,11.0,0.0,1.0,18.0
1662,1662,1662,1662,1662,2.71,0.088,242.72,11.0,0.0,2.0,18.0
1663,1663,1663,1663,1663,2.708,0.088,242.74,11.0,0.0,1.0,18.0
1664,1664,1664,1664,1664,2.706,0.088,242.66,11.0,0.0,2.0,18.0
1665,1665,1665,1665,1665,2.704,0.088,242.64,11.0,0.0,1.0,18.0
1666,1666,1666,1666,1666,2.832,0.084,242.39,11.6,0.0,1.0,18.0
1667,1667,1667,1667,1667,2.878,0.084,242.15,11.8,0.0,1.0,18.0
1668,1668,1668,1668,1668,2.584,0.086,242.04,10.6,0.0,2.0,18.0
1669,1669,1669,1669,1669,2.958,0.09,241.23,12.2,0.0,1.0,18.0
1670,1670,1670,1670,1670,3.126,0.094,241.35,12.8,0.0,1.0,18.0
1671,1671,1671,1671,1671,3.118,0.0,241.28,12.8,0.0,0.0,18.0
1672,1672,1672,1672,1672,3.05,0.0,241.24,12.6,0.0,0.0,17.0
1673,1673,1673,1673,1673,3.056,0.0,241.49,12.6,0.0,0.0,18.0
1674,1674,1674,1674,1674,3.088,0.0,241.27,12.8,0.0,0.0,18.0
1675,1675,1675,1675,1675,3.1,0.0,241.07,12.8,0.0,0.0,18.0
1676,1676,1676,1676,1676,2.958,0.0,241.63,12.2,0.0,0.0,18.0
1677,1677,1677,1677,1677,2.472,0.0,242.03,10.2,0.0,0.0,18.0
1678,1678,1678,1678,1678,2.416,0.0,241.51,10.0,0.0,0.0,18.0
1679,1679,1679,1679,1679,2.406,0.0,240.96,9.8,0.0,0.0,18.0
1680,1680,1680,1680,1680,2.404,0.0,240.88,9.8,0.0,0.0,17.0
1681,1681,1681,1681,1681,2.412,0.0,241.25,10.0,0.0,0.0,18.0
1682,1682,1682,1682,1682,2.414,0.0,241.35,10.0,0.0,0.0,18.0
