,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type7,Soil_Type8,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type15,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type25,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40,class
578,578,578,578,578,0.451726,0.527778,0.075758,0.021475,0.219638,0.277083,0.866142,0.96063,0.625984,0.369023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
579,579,579,579,579,0.531766,0.75,0.075758,0.085898,0.235142,0.680483,0.814961,0.948819,0.681102,0.499373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
580,580,580,580,580,0.533767,0.169444,0.166667,0.064424,0.235142,0.719826,0.901575,0.858268,0.476378,0.331103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
581,581,581,581,581,0.551776,0.961111,0.090909,0.370795,0.281654,0.779682,0.822835,0.909449,0.629921,0.350481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
582,582,582,582,582,0.382691,0.508333,0.409091,0.042949,0.251938,0.167908,0.846457,0.964567,0.570866,0.330963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
583,583,583,583,583,0.529265,0.297222,0.075758,0.150322,0.26615,0.479556,0.901575,0.92126,0.547244,0.29625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
584,584,584,584,584,0.392696,0.958333,0.045455,0.060845,0.218346,0.071519,0.84252,0.925197,0.625984,0.198801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
585,585,585,585,585,0.393197,0.125,0.060606,0.09592,0.219638,0.065618,0.870079,0.905512,0.570866,0.190715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
586,586,586,586,586,0.582791,0.066667,0.242424,0.212598,0.257106,0.578334,0.826772,0.80315,0.5,0.580092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
587,587,587,587,587,0.396198,0.111111,0.212121,0.173228,0.228682,0.090066,0.866142,0.818898,0.468504,0.248571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
588,588,588,588,588,0.538769,0.641667,0.106061,0.204009,0.262274,0.811156,0.826772,0.968504,0.685039,0.358427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
589,589,589,589,589,0.477239,0.352778,0.212121,0.042949,0.239018,0.399747,0.956693,0.905512,0.440945,0.322459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
590,590,590,590,590,0.37919,0.955556,0.287879,0.021475,0.231266,0.183645,0.700787,0.811024,0.649606,0.349366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
591,591,591,591,591,0.546773,0.780556,0.075758,0.151754,0.26615,0.677814,0.811024,0.944882,0.681102,0.28189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
592,592,592,592,592,0.554777,0.794444,0.257576,0.202577,0.276486,0.665308,0.673228,0.933071,0.811024,0.277708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
593,593,593,593,593,0.566783,0.633333,0.090909,0.327845,0.325581,0.623718,0.830709,0.968504,0.677165,0.267531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
594,594,594,594,594,0.558779,0.344444,0.136364,0.198282,0.273902,0.586343,0.925197,0.92126,0.507874,0.263627,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
595,595,595,595,595,0.468734,0.363889,0.136364,0.0,0.223514,0.392581,0.925197,0.925197,0.519685,0.323853,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
596,596,596,596,596,0.548274,0.863889,0.136364,0.30136,0.286822,0.795279,0.771654,0.92126,0.69685,0.338492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
597,597,597,597,597,0.529265,0.486111,0.19697,0.021475,0.223514,0.520866,0.893701,0.972441,0.586614,0.265858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
598,598,598,598,598,0.481241,0.2,0.30303,0.064424,0.249354,0.405929,0.937008,0.779528,0.322835,0.313258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
599,599,599,599,599,0.467734,0.497222,0.30303,0.088762,0.260982,0.369397,0.88189,0.972441,0.57874,0.335703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
600,600,600,600,600,0.401201,0.738889,0.060606,0.04796,0.228682,0.088661,0.826772,0.948819,0.665354,0.208978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
601,601,601,601,601,0.467234,0.330556,0.257576,0.021475,0.22093,0.394829,0.972441,0.874016,0.38189,0.317022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
602,602,602,602,602,0.558779,0.875,0.287879,0.228346,0.29845,0.671491,0.649606,0.866142,0.76378,0.267252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
603,603,603,603,603,0.474237,0.319444,0.318182,0.060845,0.237726,0.404103,0.988189,0.84252,0.318898,0.308797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
604,604,604,604,604,0.625313,0.241667,0.19697,0.319256,0.244186,0.487424,0.940945,0.858268,0.425197,0.650913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
605,605,605,605,605,0.625313,0.147222,0.106061,0.259127,0.277778,0.53028,0.88189,0.88189,0.527559,0.600864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
606,606,606,606,606,0.466733,0.302778,0.287879,0.04796,0.23385,0.401293,0.980315,0.84252,0.334646,0.307821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
607,607,607,607,607,0.458229,0.336111,0.242424,0.021475,0.219638,0.393284,0.968504,0.885827,0.405512,0.31284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
608,608,608,608,608,0.627314,0.038889,0.19697,0.269148,0.25323,0.517634,0.814961,0.838583,0.555118,0.610623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
609,609,609,609,609,0.530265,0.947222,0.136364,0.334288,0.22739,0.678657,0.795276,0.897638,0.645669,0.444305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
610,610,610,610,610,0.449225,0.358333,0.181818,0.0,0.223514,0.386539,0.944882,0.913386,0.472441,0.314931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
611,611,611,611,611,0.546773,0.113889,0.212121,0.2398,0.24031,0.646902,0.870079,0.818898,0.468504,0.470514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
612,612,612,612,612,0.452726,0.252778,0.227273,0.030064,0.232558,0.391879,0.952756,0.850394,0.393701,0.308936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
613,613,613,613,613,0.447224,0.302778,0.287879,0.042949,0.219638,0.389349,0.976378,0.850394,0.346457,0.308518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
614,614,614,614,614,0.442721,0.338889,0.287879,0.021475,0.224806,0.385275,0.976378,0.874016,0.370079,0.311167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
615,615,615,615,615,0.438719,0.383333,0.272727,0.0,0.223514,0.38134,0.96063,0.909449,0.429134,0.313955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
616,616,616,616,616,0.547774,0.433333,0.151515,0.215462,0.325581,0.605311,0.913386,0.952756,0.555118,0.231005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
617,617,617,617,617,0.401701,0.383333,0.348485,0.021475,0.23385,0.305325,0.976378,0.885827,0.366142,0.360797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
618,618,618,618,618,0.564782,0.191667,0.212121,0.163207,0.22739,0.603906,0.92126,0.830709,0.417323,0.501324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
619,619,619,619,619,0.553277,0.2,0.212121,0.258411,0.231266,0.633553,0.925197,0.834646,0.413386,0.47163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
620,620,620,620,620,0.402201,0.327778,0.318182,0.021475,0.237726,0.311086,0.984252,0.854331,0.330709,0.354942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
621,621,621,621,621,0.370685,0.177778,0.151515,0.176807,0.26615,0.038921,0.905512,0.862205,0.480315,0.166597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
622,622,622,622,622,0.541771,0.197222,0.242424,0.357194,0.22739,0.654208,0.929134,0.818898,0.389764,0.447651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
623,623,623,623,623,0.429715,0.25,0.272727,0.021475,0.22093,0.382043,0.96063,0.822835,0.34252,0.307682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
624,624,624,624,624,0.418209,0.466667,0.287879,0.021475,0.222222,0.366447,0.909449,0.96063,0.531496,0.319392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
625,625,625,625,625,0.405203,0.086111,0.045455,0.24481,0.245478,0.097794,0.862205,0.917323,0.594488,0.217343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
626,626,626,626,626,0.447224,0.286111,0.30303,0.077309,0.254522,0.395251,0.980315,0.826772,0.314961,0.295971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
627,627,627,627,627,0.431216,0.280556,0.272727,0.030064,0.24031,0.383589,0.972441,0.838583,0.346457,0.304615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
628,628,628,628,628,0.413707,0.394444,0.151515,0.0,0.223514,0.364198,0.925197,0.937008,0.519685,0.319671,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
629,629,629,629,629,0.408704,0.330556,0.075758,0.0,0.223514,0.348883,0.897638,0.925197,0.555118,0.327896,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
630,630,630,630,630,0.375688,0.375,0.090909,0.194703,0.24031,0.045384,0.905512,0.933071,0.555118,0.175101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
631,631,631,631,631,0.423712,0.380556,0.272727,0.042949,0.222222,0.38134,0.964567,0.905512,0.417323,0.304615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
632,632,632,632,632,0.425213,0.897222,0.363636,0.090909,0.299742,0.298581,0.602362,0.818898,0.751969,0.357312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
633,633,633,633,633,0.408704,0.183333,0.045455,0.279885,0.254522,0.124069,0.874016,0.917323,0.57874,0.243273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
634,634,634,634,634,0.671336,0.194444,0.121212,0.236936,0.299742,0.408599,0.901575,0.885827,0.507874,0.705144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
635,635,635,635,635,0.414707,0.333333,0.106061,0.021475,0.22739,0.371505,0.913386,0.925197,0.535433,0.31047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
636,636,636,636,636,0.413207,0.030556,0.030303,0.021475,0.228682,0.367711,0.854331,0.92126,0.610236,0.312422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
637,637,637,637,637,0.412706,0.963889,0.090909,0.0,0.223514,0.369538,0.818898,0.905512,0.629921,0.308797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
638,638,638,638,638,0.427714,0.913889,0.378788,0.090909,0.281654,0.310103,0.602362,0.795276,0.724409,0.345602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
639,639,639,639,639,0.453727,0.105556,0.075758,0.060845,0.219638,0.254742,0.866142,0.897638,0.566929,0.390353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
640,640,640,640,640,0.418209,0.280556,0.151515,0.0,0.223514,0.390333,0.933071,0.893701,0.472441,0.292904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
641,641,641,641,641,0.415708,0.097222,0.090909,0.0,0.223514,0.386539,0.862205,0.893701,0.566929,0.295971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
642,642,642,642,642,0.455228,0.019444,0.136364,0.04796,0.223514,0.257412,0.822835,0.874016,0.590551,0.387564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
643,643,643,643,643,0.468234,0.35,0.363636,0.10952,0.25323,0.457918,0.992126,0.846457,0.299213,0.242576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
644,644,644,644,644,0.44072,0.922222,0.409091,0.125268,0.313953,0.314599,0.574803,0.76378,0.712598,0.339049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
645,645,645,645,645,0.575288,0.661111,0.106061,0.319256,0.277778,0.712519,0.814961,0.968504,0.69685,0.22738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
646,646,646,646,646,0.552776,0.233333,0.287879,0.088762,0.264858,0.647323,0.956693,0.80315,0.326772,0.199916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
647,647,647,647,647,0.462231,0.922222,0.454545,0.182534,0.370801,0.306309,0.543307,0.740157,0.712598,0.343929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
648,648,648,648,648,0.461231,0.155556,0.136364,0.136006,0.229974,0.279191,0.889764,0.874016,0.511811,0.366653,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
649,649,649,649,649,0.458229,0.111111,0.121212,0.09592,0.223514,0.272587,0.870079,0.877953,0.53937,0.372647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
650,650,650,650,650,0.461231,0.108333,0.045455,0.042949,0.237726,0.262892,0.866142,0.913386,0.586614,0.381849,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
651,651,651,651,651,0.367184,0.019444,0.121212,0.060845,0.217054,0.04707,0.830709,0.885827,0.594488,0.178308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
652,652,652,652,652,0.645323,0.333333,0.19697,0.107373,0.26615,0.483069,0.952756,0.901575,0.448819,0.595148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
653,653,653,653,653,0.592796,0.958333,0.075758,0.24481,0.249354,0.578755,0.822835,0.909449,0.629921,0.493239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
654,654,654,654,654,0.530265,0.211111,0.060606,0.163207,0.231266,0.690459,0.885827,0.913386,0.562992,0.38394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
655,655,655,655,655,0.463732,0.144444,0.166667,0.130279,0.236434,0.28172,0.889764,0.850394,0.484252,0.363725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
656,656,656,656,656,0.46073,0.036111,0.121212,0.088762,0.228682,0.275256,0.834646,0.877953,0.582677,0.36972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
657,657,657,657,657,0.46073,0.972222,0.136364,0.068003,0.228682,0.272025,0.799213,0.88189,0.629921,0.372787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
658,658,658,658,658,0.506753,0.219444,0.136364,0.0,0.223514,0.609245,0.913386,0.88189,0.488189,0.184442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
659,659,659,659,659,0.468734,0.075,0.030303,0.171797,0.249354,0.290993,0.858268,0.92126,0.602362,0.354942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
660,660,660,660,660,0.465733,0.15,0.151515,0.128848,0.241602,0.284389,0.889764,0.858268,0.492126,0.360797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
661,661,661,661,661,0.455228,0.297222,0.166667,0.068003,0.239018,0.233666,0.937008,0.893701,0.468504,0.399972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
662,662,662,662,662,0.430215,0.133333,0.106061,0.258411,0.26615,0.181256,0.877953,0.88189,0.535433,0.303499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
663,663,663,663,663,0.452226,0.991667,0.348485,0.14388,0.308786,0.383308,0.69685,0.755906,0.57874,0.283285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
664,664,664,664,664,0.576288,0.202778,0.136364,0.471725,0.232558,0.609948,0.909449,0.877953,0.488189,0.448209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
665,665,665,665,665,0.548274,0.180556,0.19697,0.344309,0.277778,0.644935,0.913386,0.84252,0.440945,0.413634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
666,666,666,666,666,0.645323,0.375,0.106061,0.04796,0.232558,0.461149,0.909449,0.933071,0.543307,0.600864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
667,667,667,667,667,0.474737,0.311111,0.136364,0.0,0.223514,0.566812,0.925197,0.909449,0.5,0.171476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
