,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,DEWP,HUMI,PRES,TEMP,Iws,precipitation,Iprec,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_cv,PM_US Post
464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,41.5,41.5,41.0,-10.0,46.0,1028.0,0.0,48.74,0.0,0.0,0.0,1.0,0.0,0.0,45.0
465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,43.0,43.0,40.0,-10.0,46.0,1030.0,0.0,55.89,0.0,0.0,0.0,1.0,0.0,0.0,35.0
466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,24.5,64.0,19.5,-11.0,40.0,1032.0,1.0,63.04,0.0,0.0,0.0,1.0,0.0,0.0,29.0
467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,17.5,19.5,17.5,-13.0,36.0,1033.0,0.0,71.09,0.0,0.0,0.0,1.0,0.0,0.0,27.0
468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,17.0,18.0,17.0,-13.0,36.0,1033.0,0.0,78.24,0.0,0.0,0.0,1.0,0.0,0.0,29.0
469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,18.5,11.0,13.5,-13.0,39.0,1033.0,-1.0,8.05,0.0,0.0,1.0,0.0,0.0,0.0,16.0
470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,13.0,24.0,11.0,-13.0,39.0,1032.0,-1.0,7.15,0.0,0.0,0.0,1.0,0.0,0.0,23.0
471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,16.5,74.0,12.5,-15.0,33.0,1032.0,-1.0,5.81,0.0,0.0,1.0,0.0,0.0,0.0,28.0
472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,20.5,24.0,18.5,-14.0,36.0,1033.0,-1.0,5.81,0.0,0.0,0.0,1.0,0.0,0.0,22.0
473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,11.0,5.0,7.5,-15.0,36.0,1033.0,-2.0,12.96,0.0,0.0,0.0,1.0,0.0,0.0,11.0
474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,19.5,19.0,14.5,-16.0,35.0,1034.0,-3.0,21.01,0.0,0.0,0.0,1.0,0.0,0.0,25.0
475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,12.0,14.0,9.0,-17.0,35.0,1035.0,-4.0,28.16,0.0,0.0,0.0,1.0,0.0,0.0,16.0
476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,19.0,17.0,15.5,-19.0,27.0,1036.0,-3.0,37.99,0.0,0.0,0.0,1.0,0.0,0.0,20.0
477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,18.5,17.0,11.0,-18.0,32.0,1037.0,-4.0,46.93,0.0,0.0,0.0,1.0,0.0,0.0,20.0
478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,15.5,14.0,12.0,-19.0,30.0,1038.0,-4.0,55.87,0.0,0.0,0.0,1.0,0.0,0.0,18.0
479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,14.0,15.5,14.5,-19.0,32.0,1038.0,-5.0,65.7,0.0,0.0,0.0,1.0,0.0,0.0,18.0
480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,17.5,19.5,17.5,-20.0,32.0,1038.0,-6.0,75.53,0.0,0.0,0.0,1.0,0.0,0.0,17.0
481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,17.5,14.5,13.5,-20.0,32.0,1038.0,-6.0,85.36,0.0,0.0,0.0,1.0,0.0,0.0,17.0
482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,18.0,14.5,14.5,-20.0,34.0,1038.0,-7.0,95.19,0.0,0.0,0.0,1.0,0.0,0.0,17.0
483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,17.0,15.0,16.0,-22.0,31.0,1038.0,-8.0,103.24,0.0,0.0,0.0,1.0,0.0,0.0,15.0
484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,15.0,14.5,15.0,-23.0,28.0,1038.0,-8.0,111.29,0.0,0.0,0.0,1.0,0.0,0.0,19.0
485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,17.5,19.0,15.0,-24.0,28.0,1038.0,-9.0,118.44,0.0,0.0,0.0,1.0,0.0,0.0,16.0
486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,13.0,12.0,13.5,-24.0,28.0,1038.0,-9.0,128.27,0.0,0.0,0.0,1.0,0.0,0.0,18.0
487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,13.5,17.5,14.5,-25.0,26.0,1038.0,-9.0,138.1,0.0,0.0,0.0,1.0,0.0,0.0,18.0
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,13.5,17.5,14.5,-25.0,24.0,1039.0,-8.0,147.04,0.0,0.0,0.0,1.0,0.0,0.0,18.0
489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,14.0,13.5,14.5,-25.0,24.0,1039.0,-8.0,155.98,0.0,0.0,0.0,1.0,0.0,0.0,26.0
490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,14.0,13.5,14.5,-22.0,29.0,1039.0,-7.0,160.9,0.0,0.0,0.0,1.0,0.0,0.0,26.0
491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,20.0,25.0,26.5,-22.0,29.0,1038.0,-7.0,3.13,0.0,0.0,1.0,0.0,0.0,0.0,25.0
492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,20.5,19.0,16.5,-22.0,24.0,1037.0,-5.0,4.02,0.0,0.0,0.0,1.0,0.0,0.0,24.0
493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,7.5,17.0,11.5,-21.0,27.0,1035.0,-5.0,3.13,0.0,0.0,1.0,0.0,0.0,0.0,15.0
494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,11.0,28.5,13.0,-21.0,25.0,1034.0,-4.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,17.0
495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,17.0,23.0,16.5,-20.0,25.0,1034.0,-3.0,1.79,0.0,0.0,1.0,0.0,0.0,0.0,15.0
496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,23.0,19.5,22.0,-21.0,21.0,1033.0,-2.0,4.92,0.0,0.0,0.0,1.0,0.0,0.0,21.0
497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,24.5,33.0,31.0,-20.0,23.0,1033.0,-2.0,10.73,0.0,0.0,0.0,1.0,0.0,0.0,40.0
498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,49.5,26.5,28.5,-20.0,23.0,1034.0,-2.0,15.65,0.0,0.0,0.0,1.0,0.0,0.0,51.0
499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,41.5,30.5,33.0,-19.0,27.0,1034.0,-3.0,21.46,0.0,0.0,0.0,1.0,0.0,0.0,45.0
500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,84.5,69.5,67.5,-19.0,27.0,1035.0,-3.0,25.48,0.0,0.0,0.0,1.0,0.0,0.0,61.0
501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,49.5,45.0,46.5,-17.0,48.0,1035.0,-8.0,0.89,0.0,0.0,1.0,0.0,0.0,0.0,72.0
502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,23.5,35.5,12.0,-18.0,48.0,1035.0,-9.0,1.79,0.0,0.0,0.0,1.0,0.0,0.0,38.0
503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,31.0,35.5,17.5,-18.0,48.0,1035.0,-9.0,3.58,0.0,0.0,0.0,1.0,0.0,0.0,35.0
504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,27.0,37.0,30.0,-18.0,38.0,1036.0,-6.0,7.6,0.0,0.0,0.0,1.0,0.0,0.0,29.0
505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,12.0,14.5,12.0,-20.0,27.0,1037.0,-4.0,17.43,0.0,0.0,0.0,1.0,0.0,0.0,26.0
506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,18.5,17.0,15.0,-21.0,27.0,1037.0,-5.0,27.26,0.0,0.0,0.0,1.0,0.0,0.0,18.0
507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,10.0,9.0,11.5,-21.0,29.0,1037.0,-6.0,35.31,0.0,0.0,0.0,1.0,0.0,0.0,15.0
508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,9.0,10.5,4.5,-20.0,34.0,1036.0,-7.0,42.46,0.0,0.0,0.0,1.0,0.0,0.0,15.0
509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,18.5,19.0,16.0,-20.0,34.0,1035.0,-7.0,48.27,0.0,0.0,0.0,1.0,0.0,0.0,22.0
510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,18.5,14.5,15.5,-20.0,34.0,1035.0,-7.0,54.08,0.0,0.0,0.0,1.0,0.0,0.0,21.0
511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,18.5,14.5,15.5,-20.0,34.0,1036.0,-7.0,59.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0
512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,14.0,15.5,14.5,-19.0,37.0,1036.0,-7.0,63.92,0.0,0.0,0.0,1.0,0.0,0.0,22.0
513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,17.5,19.5,17.5,-20.0,29.0,1036.0,-5.0,67.94,0.0,0.0,0.0,1.0,0.0,0.0,25.0
514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,17.5,19.5,17.5,-19.0,30.0,1036.0,-4.0,75.09,0.0,0.0,0.0,1.0,0.0,0.0,22.0
515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,22.5,19.5,18.5,-19.0,30.0,1036.0,-4.0,84.03,0.0,0.0,0.0,1.0,0.0,0.0,26.0
516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,18.5,16.0,16.0,-19.0,27.0,1035.0,-3.0,95.21,0.0,0.0,0.0,1.0,0.0,0.0,32.0
517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,14.0,16.5,13.5,-18.0,30.0,1034.0,-3.0,105.04,0.0,0.0,0.0,1.0,0.0,0.0,30.0
518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,16.5,17.5,11.5,-19.0,25.0,1033.0,-2.0,114.87,0.0,0.0,0.0,1.0,0.0,0.0,32.0
519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,14.0,21.0,14.5,-18.0,28.0,1032.0,-2.0,124.7,0.0,0.0,0.0,1.0,0.0,0.0,30.0
520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,14.0,19.0,15.5,-18.0,28.0,1032.0,-2.0,133.64,0.0,0.0,0.0,1.0,0.0,0.0,32.0
521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,32.0,24.0,28.5,-18.0,28.0,1032.0,-2.0,139.45,0.0,0.0,0.0,1.0,0.0,0.0,37.0
522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,56.5,56.5,58.5,-18.0,30.0,1032.0,-3.0,144.37,0.0,0.0,0.0,1.0,0.0,0.0,49.0
523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,56.5,56.5,58.5,-17.0,38.0,1033.0,-5.0,149.29,0.0,0.0,0.0,1.0,0.0,0.0,47.0
524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,46.5,42.0,42.0,-18.0,32.0,1033.0,-4.0,153.31,0.0,0.0,0.0,1.0,0.0,0.0,39.0
525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,46.5,42.0,42.0,-17.0,35.0,1032.0,-4.0,159.12,0.0,0.0,0.0,1.0,0.0,0.0,35.0
526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,46.5,42.0,42.0,-17.0,35.0,1032.0,-4.0,164.04,0.0,0.0,0.0,1.0,0.0,0.0,48.0
527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,46.5,42.0,42.0,-17.0,44.0,1032.0,-7.0,168.06,0.0,0.0,0.0,1.0,0.0,0.0,49.0
528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,16.5,17.0,16.5,-17.0,35.0,1033.0,-4.0,172.08,0.0,0.0,0.0,1.0,0.0,0.0,24.0
529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,23.0,19.5,14.5,-17.0,48.0,1033.0,-8.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,23.0
530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,18.0,20.0,18.5,-17.0,38.0,1032.0,-5.0,4.92,0.0,0.0,0.0,1.0,0.0,0.0,20.0
531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,40.0,13.0,17.5,-18.0,38.0,1032.0,-6.0,8.05,0.0,0.0,0.0,1.0,0.0,0.0,19.0
532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,25.5,18.0,10.0,-18.0,35.0,1031.0,-5.0,12.97,0.0,0.0,0.0,1.0,0.0,0.0,16.0
533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,21.0,18.0,18.0,-18.0,38.0,1031.0,-6.0,16.1,0.0,0.0,0.0,1.0,0.0,0.0,22.0
534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,19.5,27.0,19.0,-18.0,41.0,1031.0,-7.0,20.12,0.0,0.0,0.0,1.0,0.0,0.0,24.0
535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,15.5,16.5,11.0,-18.0,41.0,1031.0,-7.0,24.14,0.0,0.0,0.0,1.0,0.0,0.0,24.0
536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,53.5,41.0,46.0,-18.0,38.0,1031.0,-6.0,25.93,0.0,0.0,0.0,1.0,0.0,0.0,41.0
537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,21.5,15.0,20.0,-18.0,28.0,1031.0,-2.0,30.85,0.0,0.0,0.0,1.0,0.0,0.0,23.0
538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,19.0,17.0,15.5,-17.0,28.0,1031.0,-1.0,38.9,0.0,0.0,0.0,1.0,0.0,0.0,19.0
539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,11.0,13.0,15.5,-17.0,26.0,1030.0,0.0,46.95,0.0,0.0,0.0,1.0,0.0,0.0,15.0
540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,16.5,12.0,16.0,-19.0,20.0,1029.0,1.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,16.0,15.5,18.0,-20.0,17.0,1027.0,2.0,63.05,0.0,0.0,0.0,1.0,0.0,0.0,17.0
542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,16.5,17.0,16.0,-19.0,19.0,1025.0,2.0,71.1,0.0,0.0,0.0,1.0,0.0,0.0,17.0
543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,15.0,12.0,14.5,-19.0,18.0,1024.0,3.0,79.15,0.0,0.0,0.0,1.0,0.0,0.0,22.0
544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,103.0,118.5,114.0,-19.0,18.0,1024.0,3.0,86.3,0.0,0.0,0.0,1.0,0.0,0.0,99.5
545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,103.0,118.5,114.0,-18.0,21.0,1024.0,2.0,91.22,0.0,0.0,0.0,1.0,0.0,0.0,99.5
546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,103.0,118.5,114.0,-18.0,22.0,1024.0,1.0,96.14,0.0,0.0,0.0,1.0,0.0,0.0,70.5
547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,103.0,118.5,114.0,-17.0,26.0,1024.0,0.0,100.16,0.0,0.0,0.0,1.0,0.0,0.0,99.5
548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,103.0,118.5,114.0,-18.0,24.0,1024.0,0.0,1.79,0.0,0.0,0.0,0.0,1.0,0.0,99.5
549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,93.5,118.0,103.5,-15.0,39.0,1024.0,-3.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,90.0
550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,103.0,118.5,114.0,-16.0,28.0,1023.0,0.0,1.79,0.0,0.0,0.0,1.0,0.0,0.0,99.5
551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,103.0,118.5,114.0,-16.0,28.0,1023.0,0.0,4.92,0.0,0.0,0.0,1.0,0.0,0.0,99.5
552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,103.0,118.5,114.0,-15.0,36.0,1022.0,-2.0,6.71,0.0,0.0,0.0,1.0,0.0,0.0,99.5
553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,13.5,94.5,20.0,-14.0,57.0,1022.0,-7.0,0.45,0.0,0.0,0.0,0.0,0.0,1.0,23.0
554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,103.0,118.5,114.0,-14.0,61.0,1021.0,-8.0,1.79,0.0,0.0,0.0,1.0,0.0,0.0,99.5
555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,103.0,118.5,114.0,-16.0,66.0,1021.0,-11.0,3.58,0.0,0.0,0.0,1.0,0.0,0.0,99.5
556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,103.0,118.5,114.0,-14.0,67.0,1019.0,-9.0,4.47,0.0,0.0,0.0,1.0,0.0,0.0,99.5
557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,103.0,118.5,114.0,-15.0,66.0,1019.0,-10.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,71.0
558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,103.0,118.5,114.0,-16.0,72.0,1019.0,-12.0,0.89,0.0,0.0,0.0,0.0,1.0,0.0,99.5
559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,103.0,118.5,114.0,-15.0,78.0,1019.0,-12.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,99.5
560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,103.0,118.5,114.0,-16.0,78.0,1019.0,-13.0,1.79,0.0,0.0,1.0,0.0,0.0,0.0,99.5
561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,103.0,118.5,114.0,-13.0,62.0,1020.0,-7.0,0.89,0.0,0.0,0.0,0.0,0.0,1.0,99.5
562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,151.0,193.0,164.5,-12.0,53.0,1019.0,-4.0,1.78,0.0,0.0,0.0,0.0,0.0,1.0,174.0
563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,103.0,118.5,114.0,-13.0,36.0,1019.0,0.0,2.67,0.0,0.0,0.0,0.0,0.0,1.0,99.5
564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,103.0,118.5,114.0,-16.0,21.0,1018.0,4.0,4.02,0.0,0.0,0.0,1.0,0.0,0.0,99.5
565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,103.0,118.5,114.0,-19.0,15.0,1017.0,5.0,13.85,0.0,0.0,0.0,1.0,0.0,0.0,99.5
566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,566,103.0,118.5,114.0,-18.0,17.0,1017.0,5.0,22.79,0.0,0.0,0.0,1.0,0.0,0.0,99.5
567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,103.0,118.5,114.0,-19.0,15.0,1017.0,5.0,32.62,0.0,0.0,0.0,1.0,0.0,0.0,99.5
568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,103.0,118.5,114.0,-20.0,14.0,1018.0,5.0,40.67,0.0,0.0,0.0,1.0,0.0,0.0,99.5
569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,13.5,93.0,11.5,-19.0,18.0,1020.0,3.0,49.61,0.0,0.0,0.0,1.0,0.0,0.0,13.0
570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,103.0,118.5,114.0,-18.0,22.0,1023.0,1.0,61.68,0.0,0.0,0.0,1.0,0.0,0.0,99.5
571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,103.0,118.5,114.0,-20.0,22.0,1027.0,-1.0,76.88,0.0,0.0,0.0,1.0,0.0,0.0,99.5
572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,103.0,118.5,114.0,-20.0,23.0,1028.0,-2.0,89.84,0.0,0.0,0.0,1.0,0.0,0.0,99.5
573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,103.0,118.5,114.0,-21.0,23.0,1029.0,-3.0,98.78,0.0,0.0,0.0,1.0,0.0,0.0,99.5
574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,103.0,118.5,114.0,-25.0,17.0,1030.0,-4.0,113.98,0.0,0.0,0.0,1.0,0.0,0.0,99.5
575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,103.0,118.5,114.0,-26.0,17.0,1031.0,-5.0,129.18,0.0,0.0,0.0,1.0,0.0,0.0,99.5
